#ID, MET, Date, UTC, Fermi_Lon, Fermi_Lat, Count, WWLLN_Lon, WWLLN_Lat, Separation_ms, Offset_km, Fermi_Azimuth, Fermi_Elevation, Right_Ascension, Declination, Comment
oTGF130307316 ,  384334527.736725, 2013-03-07, 07:35:24.736726,216.6012, -16.3792, 1, 220.6653, -17.8229,  +0.020,  461.1, 321.6, 161.4,  44.3, +18.5, NULL
oTGF130307317b,  384334576.728800, 2013-03-07, 07:36:13.728800,219.3953, -15.2985, 1, 219.0578, -15.4880,  -0.060,   41.9, 336.1, 116.8,  69.5, +32.1, NULL
oTGF130310425 ,  384603122.725500, 2013-03-10, 10:11:59.725500,132.4937, -22.3482, 1, 128.4457, -18.6253,  -0.073,  590.0, 304.7,  89.2,  71.6, +81.8, NULL
oTGF130312485 ,  384781117.227925, 2013-03-12, 11:38:34.227926,133.4683,  -9.3481, 1, 132.5078, -10.9848,  -0.112,  209.4,  49.6, 115.0, 213.7, -32.3, NULL
oTGF130313881 ,  384901714.760120, 2013-03-13, 21:08:31.760120,  5.4812,  +2.5778, 1,   3.8106,  +4.6089,  -0.073,  291.4, 329.2, 101.6, 112.3, +76.8, NULL
oTGF130317119a,  385181472.374176, 2013-03-17, 02:51:09.374176,219.8501, -13.4098, 1, 219.9288, -18.0751,  -0.119,  516.3,  98.0,  88.2, 270.0, -23.4, NULL
oTGF130317119a,  385181472.374176, 2013-03-17, 02:51:09.374176,219.8501, -13.4098, 2, 219.9249, -18.2926,  -0.125,  540.4,  97.6,  87.1, 271.1, -24.0, NULL
oTGF130317119b,  385181504.764326, 2013-03-17, 02:51:41.764326,221.6501, -12.6300, 1, 218.3262, -14.4184,  -0.050,  410.6,  68.7, 116.6, 225.9, -40.6, NULL
oTGF130321734 ,  385580181.105950, 2013-03-21, 17:36:18.105950,204.2926, -14.2876, 1, 205.8314, -10.9021,  -0.156,  410.1,  62.9, 137.0, 238.4, +30.3, NULL
oTGF130321926 ,  385596821.013674, 2013-03-21, 22:13:38.013674,103.1007,  -0.6973, 1, 103.3380,  +0.0904,  +0.025,   91.0, 263.4, 139.5,  27.5, -36.7, NULL
oTGF130324345 ,  385805825.083256, 2013-03-24, 08:17:02.083256,122.6667,  +5.0588, 1, 121.9221,  -0.5478,  -0.083,  625.5, 339.7, 155.5,  15.2, +38.4, NULL
oTGF130327518 ,  386079958.711050, 2013-03-27, 12:25:55.711050,  7.3797,  -8.4570, 1,  10.2689,  -8.5754,  +0.012,  318.4, 150.8, 137.3, 164.3,  -9.5, NULL
oTGF130328023 ,  386123633.083821, 2013-03-28, 00:33:50.083820, 45.6290, -12.0157, 1,  41.2112, -12.7385,  -0.121,  487.0, 257.8, 101.6,  79.9,  -9.4, NULL
oTGF130329243 ,  386228964.865349, 2013-03-29, 05:49:21.865350,107.2903,  -1.8495, 1, 107.8383,  -3.2035,  -0.069,  161.6, 196.9, 146.8, 182.4, -58.5, NULL
oTGF130402983 ,  386638562.620461, 2013-04-02, 23:35:59.620462, 13.5140, -11.8150, 1,  14.5178, -11.4162,  +1.280,  118.0,   3.3, 137.4, 173.2, -54.3, NULL
oTGF130406055 ,  386903912.604005, 2013-04-06, 01:18:29.604004,104.0691,  -6.7469, 1, 106.9578,  -5.5855,  +2.703,  344.5,  81.8, 124.5, 168.8, +47.1, NULL
oTGF130409996 ,  387244476.790925, 2013-04-09, 23:54:33.790924,282.4062,  +3.0160, 1, 283.1691,  +4.7120,  +0.024,  205.8,  70.7, 151.3, 199.6, -45.8, NULL
oTGF130412458 ,  387457150.274918, 2013-04-12, 10:59:07.274918,155.5718, -20.7454, 1, 158.2462, -19.6989,  +1.558,  302.5, 279.7, 110.4, 290.5, +56.0, NULL
oTGF130414791 ,  387658769.049250, 2013-04-14, 18:59:26.049250,109.4372, -15.6818, 1, 107.1433, -13.4778,  -0.144,  347.2,  60.3,  99.9, 150.1, +25.4, NULL
oTGF130415427 ,  387713700.212728, 2013-04-15, 10:14:57.212728, 89.5162,  +0.9194, 1,  90.4368,  +1.8642,  +0.071,  146.3, 235.0, 115.4, 309.4,  +9.0, NULL
oTGF130415697 ,  387737003.160950, 2013-04-15, 16:43:20.160950, 14.2359, -10.1884, 1,  13.0696,  -5.5841,  -0.060,  525.2, 284.0,  93.5, 275.6, +65.0, NULL
oTGF130416162 ,  387777224.771750, 2013-04-16, 03:53:41.771750,213.2834, -14.3624, 1, 212.1097, -14.9584,  -1.474,  142.6, 280.0, 141.3,  15.0, +53.7, NULL
oTGF130418377 ,  387968555.705450, 2013-04-18, 09:02:32.705450,279.4260,  +6.0711, 1, 277.4846,  +5.6749,  +0.029,  219.4, 280.7,  95.5, 103.3, -26.5, NULL
oTGF130418377 ,  387968555.705450, 2013-04-18, 09:02:32.705450,279.4260,  +6.0711, 2, 277.6372,  +5.7156,  +0.060,  201.9, 282.3,  95.3, 102.9, -28.1, NULL
oTGF130422130 ,  388292798.080100, 2013-04-22, 03:06:35.080100,221.6303, -24.9053, 1, 221.7046, -20.3546,  +2.716,  504.0, 279.9,  89.1, 261.1, +70.1, NULL
oTGF130422130 ,  388292798.080100, 2013-04-22, 03:06:35.080100,221.6303, -24.9053, 2, 221.3149, -20.3829,  -0.068,  501.9, 283.0,  89.5, 255.7, +72.7, NULL
oTGF130423011 ,  388368976.477800, 2013-04-23, 00:16:13.477800, 11.0856,  +4.2385, 1,   9.2965,  +0.9711,  -0.070,  412.4, 299.2, 103.8, 117.9, -75.5, NULL
oTGF130423699 ,  388428372.899250, 2013-04-23, 16:46:09.899250,259.6349, +13.4136, 1, 254.1105, +10.4885,  -0.094,  683.1, 219.8, 149.1, 307.6, -67.9, NULL
oTGF130423699 ,  388428372.899250, 2013-04-23, 16:46:09.899250,259.6349, +13.4136, 2, 254.2941, +10.5451,  -0.154,  662.5, 218.5, 149.5, 304.8, -68.8, NULL
oTGF130424239 ,  388475020.303253, 2013-04-24, 05:43:37.303254,111.6562,  -9.6905, 1, 108.9146, -11.5117,  -2.615,  361.4, 259.5, 154.1, 331.5,  -2.7, NULL
oTGF130424460 ,  388494187.961122, 2013-04-24, 11:03:04.961122,160.3680, -13.0698, 1, 159.6671, -11.3142,  +0.207,  208.7,  44.6, 150.5, 233.3, -15.3, NULL
oTGF130428836 ,  388872202.597275, 2013-04-28, 20:03:19.597274, 15.4652,  -2.3058, 1,  15.9808,  -0.1473,  +0.007,  245.5,  92.7, 146.1, 271.4, +22.3, NULL
oTGF130429566 ,  388935311.453349, 2013-04-29, 13:35:08.453350,116.8281,  +2.4867, 1, 120.9093,  -0.6145,  -0.038,  569.1, 266.6, 159.1,  19.9, +28.0, NULL
oTGF130430165 ,  388987062.118860, 2013-04-30, 03:57:39.118860,271.4929,  +9.4026, 1, 268.1697,  +7.7226,  -0.041,  410.3,   1.5, 120.1, 213.8, -35.4, NULL
oTGF130502619 ,  389199112.430999, 2013-05-02, 14:51:49.431000,111.0661, +17.9531, 1, 115.2438, +16.4432,  -0.020,  474.8, 289.6, 142.2,   4.9, +45.5, NULL
oTGF130504961 ,  389401472.538600, 2013-05-04, 23:04:29.538600,106.4015,  +0.5503, 1, 103.1056,  +0.9626,  +0.834,  369.7, 160.5, 144.5, 153.1,  +8.4, NULL
oTGF130506347a,  389521204.704180, 2013-05-06, 08:20:01.704180,293.0279, +11.4889, 1, 290.7184, +11.9430,  +1.474,  256.7,  72.3, 129.6, 199.1, +37.6, NULL
oTGF130506347b,  389521225.115476, 2013-05-06, 08:20:22.115476,294.1461, +10.9789, 1, 290.6999, +11.9184,  -0.118,  390.1,  84.6, 124.9, 187.5, +29.9, NULL
oTGF130509133 ,  389761892.559933, 2013-05-09, 03:11:29.559934, 11.7159,  +0.8700, 1,  11.1760,  -0.9165,  -0.027,  206.5, 310.3,  69.2, 171.8, -18.2, NULL
oTGF130509329 ,  389778806.274650, 2013-05-09, 07:53:23.274650,285.4698,  +7.6110, 1, 283.3132,  +8.8803,  +0.032,  276.0, 244.7, 128.0,  71.0, -27.3, NULL
oTGF130510430 ,  389873997.171206, 2013-05-10, 10:19:54.171206,106.1173, +13.4697, 1, 106.8306, +13.4126,  -0.050,   77.5, 276.0, 132.3, 352.0, +17.0, NULL
oTGF130511618 ,  389976576.392275, 2013-05-11, 14:49:33.392274,  6.2811,  +3.1262, 1,   7.6928,  +4.9818,  -0.018,  258.2, 231.4, 114.9, 303.4, -19.1, NULL
oTGF130512308 ,  390036214.663331, 2013-05-12, 07:23:31.663330,267.5977,  +8.6530, 1, 271.5003,  +8.0155,  -0.027,  435.6, 326.0, 111.8, 315.3, +30.1, NULL
oTGF130512846 ,  390082674.143525, 2013-05-12, 20:17:51.143526,109.3747,  -9.8855, 1, 105.6018,  -7.7376,  -0.081,  478.2,  84.8, 116.3, 194.8, +36.1, NULL
oTGF130513870 ,  390171178.065104, 2013-05-13, 20:52:55.065104,262.9049,  +5.4385, 1, 263.6472,  +9.3407,  -0.032,  439.3, 212.0,  95.8, 279.0, -35.9, NULL
oTGF130517321a,  390469304.796858, 2013-05-17, 07:41:41.796858,112.1849, +20.1633, 1, 111.9708, +22.2236,  -0.036,  229.2, 236.9, 105.8, 321.2, -27.3, NULL
oTGF130520529 ,  390746499.157275, 2013-05-20, 12:41:36.157274,175.2852, -14.5015, 1, 177.5575, -11.6269,  +0.056,  402.3,  28.1, 161.4, 241.4, -37.7, NULL
oTGF130520833 ,  390772793.016212, 2013-05-20, 19:59:50.016212,278.7845, +24.0671, 1, 278.9711, +25.2440,  -0.049,  131.7, 222.5, 114.9, 330.6, -46.3, NULL
oTGF130522077 ,  390880283.754532, 2013-05-22, 01:51:20.754532,107.6740,  -2.7717, 1, 108.2026,  -1.9471,  -0.092,  108.5, 248.1, 135.2, 128.8, +36.1, NULL
oTGF130526422 ,  391255621.115550, 2013-05-26, 10:06:58.115550,166.1950, -13.6567, 1, 168.8364, -15.0928,  -0.010,  326.2, 270.2, 127.7, 356.7, +47.9, NULL
oTGF130526937 ,  391300158.204094, 2013-05-26, 22:29:15.204094,264.7868, +17.6888, 1, 266.5044, +17.8823,  +1.307,  183.4, 137.9, 136.9, 287.9, -12.1, NULL
oTGF130528341 ,  391421431.237450, 2013-05-28, 08:10:28.237450,174.8667, -11.3850, 1, 170.1676, -12.7895,  -0.070,  534.6,  37.7, 124.1, 203.7, -59.4, NULL
oTGF130528733 ,  391455371.395000, 2013-05-28, 17:36:08.395000,  8.2243,  -1.2383, 1,  11.4624,  -0.5621,  -0.080,  368.1, 241.8, 105.5, 347.0, +16.9, NULL
oTGF130528965 ,  391475364.074300, 2013-05-28, 23:09:21.074300,101.0495,  +0.2378, 1, 103.7246,  +0.6986,  -0.046,  302.1,  52.9, 131.4, 239.1, +33.7, NULL
oTGF130529856 ,  391552333.632911, 2013-05-29, 20:32:10.632910,298.8439,  +6.6731, 1, 300.2566,  +6.1497,  -0.003,  166.7, 129.1, 129.5, 297.3, -12.3, NULL
oTGF130529963 ,  391561630.974282, 2013-05-29, 23:07:07.974282,120.0894, +12.1960, 1, 121.9201, +12.5302,  -0.026,  202.5, 281.4, 123.6, 104.4, -19.3, NULL
oTGF130529963 ,  391561630.974282, 2013-05-29, 23:07:07.974282,120.0894, +12.1960, 2, 121.8095, +12.6570,  -0.130,  193.9, 281.4, 125.4, 103.4, -17.7, NULL
oTGF130605439 ,  392121124.554425, 2013-06-05, 10:32:01.554426,192.4269, -16.9456, 1, 192.2932, -14.2590,  -1.317,  297.6,  28.4, 155.7, 272.0, -33.0, NULL
oTGF130605439 ,  392121124.554425, 2013-06-05, 10:32:01.554426,192.4269, -16.9456, 2, 192.3825, -14.4128,  -0.018,  280.3,  28.3, 154.0, 273.0, -33.1, NULL
oTGF130606705 ,  392230552.998710, 2013-06-06, 16:55:49.998710,129.5230,  +1.6597, 1, 134.6307,  -2.4825,  -0.071,  730.0, 307.2, 160.0,   9.6, +75.5, NULL
oTGF130608438 ,  392380270.598600, 2013-06-08, 10:31:07.598600,271.8741, +23.1643, 1, 271.7408, +23.5949,  +3.013,   49.6,  72.1, 123.3, 210.3, +19.0, NULL
oTGF130608439 ,  392380358.850333, 2013-06-08, 10:32:35.850332,277.4522, +24.1356, 1, 271.7250, +23.5656,  -1.594,  586.8, 127.3, 113.5, 184.8, -28.3, NULL
oTGF130609360 ,  392459942.242400, 2013-06-09, 08:38:59.242400,265.9718, +15.8673, 1, 265.1807, +12.0038,  -0.087,  435.9,  95.2, 155.2, 228.1, -31.0, NULL
oTGF130610680 ,  392573935.655576, 2013-06-10, 16:18:52.655576,115.9814,  +5.4918, 1, 118.0926,  +1.8453,  +0.040,  466.5, 352.2, 169.5, 226.8, +56.4, NULL
oTGF130611560 ,  392650020.487026, 2013-06-11, 13:26:57.487026,263.8263, +21.8642, 1, 262.6374, +23.8128,  +0.400,  247.9, 203.1, 146.0, 150.0, +20.3, NULL
oTGF130613552a,  392822105.407311, 2013-06-13, 13:15:02.407310,280.4365, +12.5529, 1, 279.4228, +10.6375,  -0.062,  239.0, 217.1, 106.8, 157.6,  +3.5, NULL
oTGF130613878 ,  392850298.672900, 2013-06-13, 21:04:55.672900,134.9681, +21.0045, 1, 135.2254, +17.5389,  -0.079,  384.6,  39.2, 159.7, 285.4, +61.1, NULL
oTGF130614873 ,  392936210.815398, 2013-06-14, 20:56:47.815398,135.8718, +19.2092, 1, 133.4525, +18.9401,  -0.129,  256.4, 210.3, 117.9, 138.6,  +5.2, NULL
oTGF130617262 ,  393142636.409700, 2013-06-17, 06:17:13.409700,  6.3775,  +8.1540, 1,   7.9513,  +4.5234,  -0.086,  437.6, 255.1, 100.8, 136.2, -33.7, NULL
oTGF130624135 ,  393736505.106021, 2013-06-24, 03:15:02.106020,289.3831, +25.6926, 1, 289.3596, +23.3220,  -0.040,  262.6,  91.3, 104.7,  42.5, -61.5, NULL
oTGF130624135 ,  393736505.106021, 2013-06-24, 03:15:02.106020,289.3831, +25.6926, 2, 287.3233, +25.2313,  -0.785,  213.4,  65.2, 123.0, 332.3, -62.1, NULL
oTGF130624135 ,  393736505.106021, 2013-06-24, 03:15:02.106020,289.3831, +25.6926, 3, 289.6256, +23.3124,  -0.108,  264.8,  94.1, 104.7,  44.8, -59.0, NULL
oTGF130628231 ,  394090330.693500, 2013-06-28, 05:32:07.693500,166.2565, +15.9262, 1, 167.9941, +15.5394,  -0.052,  191.1, 247.1, 137.2,  28.9, -18.0, NULL
oTGF130628247 ,  394091773.603653, 2013-06-28, 05:56:10.603652,257.0233, +19.3972, 1, 261.1959, +16.6576,  +0.000,  535.8, 112.3, 108.3,  42.1, -34.5, NULL
oTGF130628247 ,  394091773.603653, 2013-06-28, 05:56:10.603652,257.0233, +19.3972, 2, 260.9702, +16.7167,  -0.118,  512.4, 110.9, 108.5,  41.2, -35.7, NULL
oTGF130628251 ,  394092108.587100, 2013-06-28, 06:01:45.587100,276.2200, +12.0390, 1, 275.5673,  +9.2864,  -0.046,  312.7,  31.6, 100.2, 299.2, -50.9, NULL
oTGF130628251 ,  394092108.587100, 2013-06-28, 06:01:45.587100,276.2200, +12.0390, 2, 277.2848, +11.4731,  +0.690,  131.9,  44.5, 128.0, 316.7, -33.9, NULL
oTGF130628254 ,  394092312.597775, 2013-06-28, 06:05:09.597774,287.2790,  +6.7965, 1, 284.6407,  +9.0899,  -0.075,  385.9, 303.7, 130.9, 200.7, -32.7, NULL
oTGF130628254 ,  394092312.597775, 2013-06-28, 06:05:09.597774,287.2790,  +6.7965, 2, 285.6636, +10.0411,  +0.428,  400.5, 299.6, 143.8, 190.1, -40.8, NULL
oTGF130628254 ,  394092312.597775, 2013-06-28, 06:05:09.597774,287.2790,  +6.7965, 3, 284.5926,  +9.0780,  -0.105,  389.1, 303.5, 130.5, 200.8, -32.4, NULL
oTGF130628360 ,  394101548.899718, 2013-06-28, 08:39:05.899718,105.1238, +10.6183, 1, 104.3639, +11.1623,  -0.097,  102.6, 265.8, 119.7,  21.0,  +1.7, NULL
oTGF130629243 ,  394177800.473325, 2013-06-29, 05:49:57.473324,264.4241, +14.8436, 1, 268.6765, +12.7141,  +0.055,  516.6, 286.1, 120.4,  30.8, +18.3, NULL
oTGF130629243 ,  394177800.473325, 2013-06-29, 05:49:57.473324,264.4241, +14.8436, 2, 268.5447, +12.6711,  +0.061,  506.3, 286.3, 121.4,  31.5, +18.9, NULL
oTGF130629640 ,  394212107.234475, 2013-06-29, 15:21:44.234474,117.3620, +15.2377, 1, 118.6670, +13.9983,  -0.013,  196.4, 308.7, 134.2,  26.3, +45.6, NULL
oTGF130629848 ,  394230058.098500, 2013-06-29, 20:20:55.098500, 86.7056,  -5.4521, 1,  86.7738,  -2.7971,  +0.041,  293.7, 291.0, 154.3, 141.1, -57.0, NULL
oTGF130630777 ,  394310295.776050, 2013-06-30, 18:38:12.776050,113.8121,  -9.3847, 1, 109.5798,  -6.9576,  -1.799,  538.1, 262.0, 120.7, 159.3, -12.9, NULL
oTGF130630777 ,  394310295.776050, 2013-06-30, 18:38:12.776050,113.8121,  -9.3847, 2, 109.5666,  -6.7456,  -0.146,  551.5, 260.6, 121.7, 157.7, -12.1, NULL
oTGF130630951 ,  394325382.581481, 2013-06-30, 22:49:39.581480,278.7473, +24.2910, 1, 278.0115, +26.3414,  -0.097,  238.9, 276.4, 104.7,  19.6, +19.7, NULL
oTGF130630951 ,  394325382.581481, 2013-06-30, 22:49:39.581480,278.7473, +24.2910, 2, 278.0105, +26.3609,  -0.125,  241.0, 276.3, 104.5,  19.4, +19.7, NULL
oTGF130701021 ,  394331393.942939, 2013-07-01, 00:29:50.942940,273.3335, +25.7753, 1, 277.2655, +27.6605,  -0.065,  443.5, 163.9, 135.4,  15.1, +11.1, NULL
oTGF130701700 ,  394390080.426500, 2013-07-01, 16:47:57.426500,116.7824,  -1.2367, 1, 117.6289,  +3.9932,  -0.016,  585.9,   9.0,  84.4, 305.2, +47.7, NULL
oTGF130704112 ,  394598479.039583, 2013-07-04, 02:41:16.039584,106.6126,  -9.6574, 1, 107.1820,  -5.8165,  -0.091,  429.4,  89.4, 106.1, 276.7, +55.5, NULL
oTGF130704144 ,  394601217.864800, 2013-07-04, 03:26:54.864800,267.7949, +12.6905, 1, 269.0903, +17.3143,  +0.022,  530.2, 314.1,  85.5, 338.4, +37.5, NULL
oTGF130705109 ,  394684642.170850, 2013-07-05, 02:37:19.170850,120.1674,  -0.1676, 1, 118.5936,  -1.7413,  -0.091,  246.9, 184.9, 118.8, 284.6, +46.3, NULL
oTGF130705135 ,  394686868.144350, 2013-07-05, 03:14:25.144350,253.6171, +16.3594, 1, 257.9270, +18.1486,  -0.096,  499.2, 144.0, 147.2,   4.2,  +2.6, NULL
oTGF130705851 ,  394748750.656933, 2013-07-05, 20:25:47.656934,279.9150, +24.7053, 1, 279.9686, +22.6706,  -0.017,  225.4, 237.9, 151.3,  61.3, -39.5, NULL
oTGF130707838 ,  394920430.387676, 2013-07-07, 20:07:07.387676,273.6002, +25.1672, 1, 274.8057, +21.8365,  +0.048,  388.9, 194.1, 162.0,   7.9, -80.0, NULL
oTGF130708776 ,  395001442.896150, 2013-07-08, 18:37:19.896150,351.2307, +17.5502, 1, 349.6999, +11.1173,  -0.094,  730.6, 101.6,  78.4,  49.5, -33.7, NULL
oTGF130709307 ,  395047341.328691, 2013-07-09, 07:22:18.328690,164.1163, +14.6126, 1, 161.5458, +15.8422,  -0.153,  307.9,  54.1, 127.1, 245.2, -80.8, NULL
oTGF130709307 ,  395047341.328691, 2013-07-09, 07:22:18.328690,164.1163, +14.6126, 2, 161.4165, +15.6232,  -0.210,  311.0,  54.9, 124.6, 245.1, -83.0, NULL
oTGF130709944 ,  395102363.928764, 2013-07-09, 22:39:20.928764,149.2793,  +3.2066, 1, 149.6075,  -2.8862,  -0.098,  674.7, 237.2, 109.2, 198.2, -13.5, NULL
oTGF130710964 ,  395190472.938669, 2013-07-10, 23:07:49.938668,282.0202, +11.7715, 1, 280.4377, +10.5537,  -0.062,  219.1, 301.8,  21.8, 321.0, -42.5, NULL
oTGF130712024 ,  395282095.723775, 2013-07-12, 00:34:52.723774,257.6156,  +9.3777, 1, 256.0334, +10.9483,  -2.572,  245.4,  61.1, 135.0, 298.7, -78.4, NULL
oTGF130712024 ,  395282095.723775, 2013-07-12, 00:34:52.723774,257.6156,  +9.3777, 2, 256.0956, +11.0554,  -0.045,  249.3,  60.6, 136.3, 293.5, -77.8, NULL
oTGF130712880 ,  395356066.744762, 2013-07-12, 21:07:43.744762,278.9033, +18.4888, 1, 279.3809, +18.2328,  -0.013,   57.9, 184.6,   5.9, 171.6, +16.7, NULL
oTGF130713737 ,  395430098.131385, 2013-07-13, 17:41:35.131384,301.9655, +23.7269, 1, 299.1537, +24.9202,  -0.046,  314.5, 240.6, 116.0,  34.8, -18.2, NULL
oTGF130718772 ,  395865108.633625, 2013-07-18, 18:31:45.633626,267.4011, +19.8866, 1, 271.5282, +18.9419,  +0.011,  445.9, 140.2, 117.1, 257.2, -51.3, NULL
oTGF130719625 ,  395938796.864363, 2013-07-19, 14:59:53.864364,267.7978, +25.6143, 1, 268.8589, +25.5339,  -0.055,  107.0, 246.5, 129.3, 187.7,  +1.1, NULL
oTGF130720564 ,  396019919.303175, 2013-07-20, 13:31:56.303176,350.6130, +12.1433, 1, 351.0527, +12.6382,  -0.012,   72.7, 166.5, 138.1, 303.2, +25.0, NULL
oTGF130720691 ,  396030863.041012, 2013-07-20, 16:34:20.041012,272.9576, +22.1098, 1, 274.2502, +23.3884,  +0.001,  194.1, 219.9, 147.5, 223.0, +33.8, NULL
oTGF130721801 ,  396126846.079950, 2013-07-21, 19:14:03.079950,139.2441, +16.1946, 1, 138.6022, +17.8269,  -0.026,  193.1, 278.7, 151.3, 115.0, -16.3, NULL
oTGF130721801 ,  396126846.079950, 2013-07-21, 19:14:03.079950,139.2441, +16.1946, 2, 138.6664, +17.8362,  +0.008,  191.8, 280.1, 151.1, 113.8, -17.1, NULL
oTGF130723390 ,  396264141.429800, 2013-07-23, 09:22:18.429800,275.1792, +16.3043, 1, 276.3305, +12.1691,  -0.094,  474.1, 280.5,  89.1, 172.4, -68.4, NULL
oTGF130723390 ,  396264141.429800, 2013-07-23, 09:22:18.429800,275.1792, +16.3043, 2, 276.1500, +12.1267,  -0.059,  473.9, 278.9,  89.2, 173.5, -66.8, NULL
oTGF130726300 ,  396515497.688000, 2013-07-26, 07:11:34.688000,264.8727,  +8.0399, 1, 267.9109,  +8.9532,  -0.015,  349.4,   0.5, 119.2, 340.3, -36.4, NULL
oTGF130727226 ,  396595566.281800, 2013-07-27, 05:26:03.281800,283.0915,  +7.6032, 1, 282.2775,  +9.1974,  -0.033,  197.8, 331.0, 151.1,   2.3, -59.6, NULL
oTGF130727554 ,  396623850.798750, 2013-07-27, 13:17:27.798750,144.5493,  -0.9576, 1, 145.4110,  -2.6732,  -0.055,  212.6, 351.3, 151.9, 259.1, +51.4, NULL
oTGF130728427 ,  396699336.783100, 2013-07-28, 10:15:33.783100,251.6504, +23.7377, 1, 253.0038, +24.0417,  -0.069,  141.9, 297.7, 130.8,  77.3, -51.0, NULL
oTGF130728504 ,  396705958.705999, 2013-07-28, 12:05:55.706000,285.2961, +20.6459, 1, 284.2046, +19.1007,  -0.035,  205.7, 225.6, 145.2, 184.0, -16.3, NULL
oTGF130728835 ,  396734550.665693, 2013-07-28, 20:02:27.665692,162.9403, +20.8121, 1, 164.1555, +20.8167,  -0.038,  126.5, 352.9, 165.9,  58.2, +20.7, NULL
oTGF130728896 ,  396739811.986150, 2013-07-28, 21:30:08.986150,109.3768, +25.4910, 1, 110.4609, +19.3031,  -0.068,  694.2, 333.3, 170.2,  94.9, +61.0, NULL
oTGF130729015a,  396750135.336379, 2013-07-29, 00:22:12.336378,352.1066, +10.6637, 1, 349.0521,  +8.3957,  -0.082,  418.8,  56.4, 127.8, 258.2,  -0.8, NULL
oTGF130729015a,  396750135.336379, 2013-07-29, 00:22:12.336378,352.1066, +10.6637, 2, 348.7798,  +8.4267,  -0.053,  441.1,  57.3, 125.8, 256.3,  -1.3, NULL
oTGF130729213 ,  396767246.269996, 2013-07-29, 05:07:23.269996,276.3449,  +9.3961, 1, 276.2327, +11.4364,  +2.500,  226.0,   7.5, 151.2, 321.3, -28.5, NULL
oTGF130729564 ,  396797538.994950, 2013-07-29, 13:32:15.994950,258.9857, +19.6903, 1, 258.5975, +17.0947,  +0.037,  290.2, 260.8, 166.2, 149.1, -10.1, NULL
oTGF130731818 ,  396992276.962851, 2013-07-31, 19:37:53.962852,165.3957, +14.6065, 1, 165.1293, +17.4134,  -0.048,  311.9,  87.7, 101.3, 243.6, +33.0, NULL
oTGF130803857 ,  397254837.102751, 2013-08-03, 20:33:54.102752, 90.4961, +24.3010, 1,  91.7024, +23.5034,  +0.170,  151.3,   9.5, 134.1, 342.4, +72.1, NULL
oTGF130809149 ,  397712092.048560, 2013-08-09, 03:34:49.048560,278.5980, +25.5563, 1, 280.2089, +24.6954,  -0.025,  188.4, 309.5, 136.4,  91.4, +53.9, NULL
oTGF130809360 ,  397730307.847150, 2013-08-09, 08:38:24.847150,270.4234, +12.0625, 1, 269.1974, +13.2918,  +0.001,  190.3, 260.5, 135.7, 155.2, -46.5, NULL
oTGF130809598 ,  397750841.173080, 2013-08-09, 14:20:38.173080, 32.6563,  +1.5552, 1,  29.2494,  +3.3296,  -0.089,  426.7,  83.9, 152.3, 345.4, -31.3, NULL
oTGF130809689 ,  397758760.391278, 2013-08-09, 16:32:37.391278,140.3333, +15.5540, 1, 138.7647, +15.4921,  -0.002,  168.4,  36.7, 133.6, 316.2, +49.1, NULL
oTGF130811280 ,  397896206.586550, 2013-08-11, 06:43:23.586550,284.8938, +11.8180, 1, 284.2822,  +8.7950,  +0.026,  341.0, 352.9, 160.4,  29.9, +56.6, NULL
oTGF130812059 ,  397963500.369400, 2013-08-12, 01:24:57.369400,269.0655, +23.5299, 1, 268.5176, +20.9406,  -0.046,  292.2, 322.5, 153.7, 136.6, +56.6, NULL
oTGF130812059 ,  397963500.369400, 2013-08-12, 01:24:57.369400,269.0655, +23.5299, 2, 268.4089, +20.8582,  -0.065,  303.5, 325.3, 153.8, 139.6, +58.9, NULL
oTGF130813908 ,  398123249.486250, 2013-08-13, 21:47:26.486250,282.1355, +16.4581, 1, 286.7697, +11.2270,  -0.045,  765.3, 174.8, 162.6, 350.7, -58.1, NULL
oTGF130814260 ,  398153706.888886, 2013-08-14, 06:15:03.888886,274.0538,  +9.6170, 1, 280.9418,  +9.5516,  +0.079,  756.2,  78.4, 129.8,  27.6,  -4.7, NULL
oTGF130816179 ,  398319446.192925, 2013-08-16, 04:17:23.192926,279.8891, +13.2794, 1, 276.6574, +15.0415,  -0.088,  399.7,  14.0, 116.9, 318.6, +51.8, NULL
oTGF130818097 ,  398485149.755125, 2013-08-18, 02:19:06.755126,283.4596, +17.3808, 1, 283.4549, +20.1106,  -0.029,  302.2, 293.4, 143.1, 253.4, +86.1, NULL
oTGF130818806 ,  398546453.267756, 2013-08-18, 19:20:50.267756,274.9674, +14.3273, 1, 276.0680,  +9.4691,  -0.007,  550.6, 148.7,  85.5,  33.6,  +8.0, NULL
oTGF130826618 ,  399221409.084050, 2013-08-26, 14:50:06.084050,280.2174, +13.5650, 1, 279.9153, +14.7157,  +0.005,  131.4, 234.5, 144.8, 248.8, +41.3, NULL
oTGF130826972 ,  399252016.025025, 2013-08-26, 23:20:13.025024,281.0812,  +8.8941, 1, 281.9032, +11.1292,  +0.046,  263.1, 213.9, 115.8, 127.4, +34.3, NULL
oTGF130828536 ,  399387102.714975, 2013-08-28, 12:51:39.714976,283.6702,  +8.7757, 1, 282.9098,  +8.3737,  -0.035,   94.8, 134.5, 129.4, 276.8, -15.3, NULL
