start,fa,count,mean,dur_us,lon,lat,n_win,n_nai,n_b0,n_b1,n_det,n_times,max_mult,pha_med,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,na,nb,b0,b1
08:35:19.569758057Z,6.527e+00,8,0.196,11.92,109.93,-13.34,9,6,2,1,8,2,8,81,0,1,0,1,1,1,0,1,1,0,0,0,2,1
08:35:21.290314078Z,1.052e+01,8,0.198,11.92,110.03,-13.38,8,5,2,1,7,3,6,86,1,0,1,0,1,0,1,0,0,0,1,0,2,1
08:35:23.583276033Z,1.505e+00,13,0.131,7.99,110.16,-13.43,13,10,1,2,12,2,12,86,1,1,1,1,1,1,0,0,1,1,1,1,1,2
08:35:26.298189997Z,6.915e+00,9,0.198,12.04,110.31,-13.50,10,7,2,1,9,2,9,98,0,0,0,0,1,1,1,1,1,1,0,1,2,1
08:35:27.191418051Z,4.672e-02,8,0.066,4.05,110.36,-13.52,8,6,0,2,7,3,6,62,0,0,0,1,1,0,0,1,1,0,1,1,0,2
08:35:27.202948093Z,4.071e-02,8,0.065,3.93,110.36,-13.52,8,5,1,2,7,2,7,66,1,0,1,0,1,0,1,0,0,1,0,0,1,2
08:35:27.622478008Z,3.913e-02,10,0.067,4.05,110.38,-13.53,10,8,2,0,9,2,9,69,1,1,0,0,1,0,1,0,1,1,1,1,2,0
08:35:28.052988052Z,1.112e+00,8,0.131,7.99,110.41,-13.54,8,5,2,1,7,2,7,111,0,1,0,0,0,1,1,1,1,0,0,0,2,1
08:35:31.060407996Z,4.637e-02,8,0.065,4.05,110.58,-13.61,8,5,1,2,7,2,7,59,0,0,0,0,1,0,1,1,1,1,0,0,1,2
08:35:35.117752075Z,2.068e-03,10,0.263,15.97,110.80,-13.71,10,6,1,3,8,3,8,59,0,1,0,1,0,1,1,0,0,1,0,1,1,3
08:35:39.048792004Z,1.204e+01,8,0.202,12.04,111.02,-13.80,8,5,1,2,7,2,7,59,1,1,0,1,0,1,0,0,0,0,1,0,1,2
08:35:39.433257937Z,1.686e+01,12,1.001,60.08,111.04,-13.81,12,8,1,3,10,3,10,47,1,0,0,1,1,1,0,1,1,1,0,1,1,3
08:35:40.509161949Z,3.429e+00,8,0.166,10.01,111.10,-13.83,8,5,2,1,6,3,5,50,1,0,1,2,0,0,1,0,0,0,0,0,2,1
08:35:41.574219942Z,1.612e+01,10,0.988,60.08,111.16,-13.86,10,7,0,3,6,6,4,34,0,2,2,1,0,0,1,1,0,0,0,0,0,3
08:35:43.460243940Z,5.308e+00,9,0.397,23.96,111.27,-13.90,9,5,1,3,7,4,6,44,0,0,0,1,1,1,0,0,0,1,1,0,1,3
08:35:44.967216014Z,5.716e+00,16,2.383,145.91,111.35,-13.94,16,11,4,1,11,8,8,37,1,0,1,0,1,1,1,1,1,0,3,1,4,1
08:35:46.649324059Z,3.430e-01,12,0.628,37.91,111.45,-13.98,12,8,3,1,10,3,10,82,1,1,0,1,1,1,1,0,1,0,0,1,3,1
08:35:46.771077990Z,6.164e+00,13,0.166,10.01,111.46,-13.98,13,11,0,2,11,3,11,111,1,1,1,0,1,1,0,2,1,1,1,1,0,2
08:35:47.655186057Z,4.703e-01,9,0.099,5.96,111.51,-14.00,9,6,1,2,8,2,8,71,1,1,1,0,1,0,0,0,0,0,1,1,1,2
08:35:58.419183969Z,3.169e+00,8,0.167,10.01,112.11,-14.25,8,4,2,2,6,5,4,32,1,1,1,0,0,1,0,0,0,0,0,0,2,2
08:35:58.445297956Z,1.796e+00,14,2.045,122.07,112.11,-14.25,14,10,4,0,9,7,6,15,1,2,1,0,1,2,1,0,0,1,1,0,4,0
08:35:58.919844031Z,3.401e+00,9,0.632,37.91,112.14,-14.26,9,6,0,3,7,4,4,58,1,0,0,0,0,1,1,1,1,0,0,1,0,3
08:35:59.670279979Z,5.526e+00,10,0.929,56.03,112.18,-14.28,10,7,3,0,7,5,6,36,1,1,1,0,1,0,1,0,2,0,0,0,3,0
08:36:00.251272082Z,2.775e-02,11,0.064,3.93,112.21,-14.29,11,9,2,0,10,2,10,118,1,0,1,1,0,0,1,1,1,1,1,1,2,0
08:36:07.141666054Z,1.176e+01,15,0.943,56.03,112.60,-14.45,15,12,0,3,10,6,10,82,1,1,2,1,0,2,2,1,1,0,1,0,0,3
08:36:13.579164028Z,1.180e+01,9,0.199,11.92,112.96,-14.60,9,6,1,2,8,2,7,69,1,0,0,0,1,0,1,1,1,0,0,1,1,2
08:36:21.095211982Z,7.101e-02,10,0.431,25.99,113.39,-14.77,10,6,1,3,7,4,7,60,0,0,0,1,0,0,1,0,1,0,2,1,1,3
08:36:22.142655968Z,3.386e-01,9,0.100,6.08,113.45,-14.79,9,6,1,2,8,2,8,79,0,0,1,0,0,0,1,1,1,1,0,1,1,2
08:36:25.890287995Z,2.819e-01,13,0.101,5.96,113.66,-14.88,13,10,2,1,12,2,12,126,1,1,1,1,1,1,0,1,1,1,1,0,2,1
08:36:26.258252024Z,1.171e+00,20,3.732,221.97,113.68,-14.89,20,15,5,0,11,11,10,70,0,2,2,1,2,3,1,1,1,1,1,0,5,0
08:36:29.113860011Z,3.765e+00,10,0.166,10.01,113.84,-14.95,10,7,1,2,9,2,9,56,0,0,1,1,0,1,1,1,1,1,0,0,1,2
08:36:31.769309997Z,4.037e-02,8,0.067,4.05,113.99,-15.01,8,5,2,1,7,3,6,63,1,0,1,0,0,1,0,0,0,0,1,1,2,1
08:36:34.741896033Z,2.582e-03,10,0.034,2.03,114.16,-15.08,10,8,0,2,9,2,9,86,0,0,0,1,1,0,1,1,1,1,1,1,0,2
08:36:35.567381978Z,2.786e+00,8,0.165,10.01,114.21,-15.10,8,4,2,2,6,4,4,55,0,0,1,1,0,0,0,1,1,0,0,0,2,2
08:36:35.839569926Z,4.101e-01,10,0.100,6.08,114.22,-15.11,10,7,1,2,9,3,8,81,0,0,0,1,0,1,1,1,1,0,1,1,1,2
08:36:36.605380058Z,3.465e+00,22,5.363,324.01,114.27,-15.12,22,16,0,6,10,16,4,38,0,1,1,0,2,2,0,1,1,4,2,2,0,6
08:36:36.679678082Z,2.749e-01,8,0.298,18.00,114.27,-15.12,8,5,3,0,6,5,4,22,0,0,0,0,1,0,1,1,0,0,1,1,3,0
08:36:37.867651939Z,2.941e-01,12,0.100,5.96,114.34,-15.15,12,9,2,1,11,2,11,92,1,1,1,1,0,0,1,1,1,1,0,1,2,1
08:36:40.062603950Z,3.580e+00,8,0.168,10.01,114.46,-15.20,8,6,2,0,6,3,6,56,1,1,2,0,1,1,0,0,0,0,0,0,2,0
08:36:41.460106015Z,1.645e+00,8,0.133,7.99,114.54,-15.23,8,5,1,2,7,2,7,82,0,1,0,1,0,1,0,1,0,0,1,0,1,2
08:36:41.846099972Z,1.637e+00,9,0.600,36.00,114.56,-15.24,9,6,0,3,5,5,4,40,0,0,0,1,0,0,0,0,3,1,0,1,0,3
08:36:45.747768044Z,3.385e-01,9,0.100,5.96,114.79,-15.33,9,6,1,2,7,2,7,88,0,0,0,0,0,2,1,1,1,0,1,0,1,2
08:36:45.925704002Z,1.937e+01,13,1.037,61.99,114.80,-15.33,13,9,1,3,10,5,8,42,1,1,0,0,0,1,1,1,1,1,0,2,1,3
08:36:46.516837954Z,3.546e-01,30,7.956,483.99,114.83,-15.35,30,21,2,7,12,19,11,38,3,1,2,0,3,0,1,1,4,1,2,3,2,7
08:36:47.037701964Z,1.078e+00,8,0.134,7.99,114.86,-15.36,9,6,2,1,8,2,8,25,1,1,1,0,0,1,0,1,1,0,0,0,2,1
08:36:48.974123954Z,9.073e-01,8,0.131,7.99,114.97,-15.40,8,5,2,1,7,2,7,68,0,0,1,0,0,0,1,1,1,0,0,1,2,1
08:36:49.095919966Z,1.085e+01,13,0.199,12.04,114.98,-15.40,13,10,1,2,12,2,12,90,1,1,1,1,1,1,1,1,1,1,0,0,1,2
08:36:56.734494090Z,3.588e-02,8,0.066,3.93,115.41,-15.57,8,5,2,1,6,3,5,9,0,0,0,0,1,1,0,0,0,1,2,0,2,1
08:36:56.854496002Z,4.889e-05,8,0.134,7.99,115.42,-15.58,8,5,3,0,6,3,6,64,1,0,1,1,1,0,0,1,0,0,0,0,3,0
08:36:57.517202019Z,1.255e+00,8,0.132,7.99,115.45,-15.59,8,6,0,2,6,3,4,51,0,0,0,1,0,2,1,1,0,0,0,1,0,2
08:36:58.117238044Z,1.807e-02,13,1.170,69.98,115.49,-15.60,14,9,4,1,8,8,3,35,3,0,2,1,1,1,0,0,1,0,0,0,4,1
08:36:58.934737920Z,1.373e+01,9,0.707,42.08,115.54,-15.62,9,6,0,3,7,4,5,55,0,0,1,0,0,0,1,1,1,1,0,1,0,3
08:37:00.798436045Z,3.322e-01,8,0.101,6.08,115.64,-15.66,8,5,2,1,7,3,6,72,0,0,0,1,0,0,0,1,1,0,1,1,2,1
08:37:00.829465985Z,5.972e+00,10,0.666,39.94,115.64,-15.66,10,6,3,1,7,7,3,44,1,0,2,0,1,1,1,0,0,0,0,0,3,1
08:37:03.611791968Z,1.277e+01,8,0.201,12.04,115.80,-15.73,8,5,1,2,7,5,4,31,1,0,0,0,0,1,1,1,1,0,0,0,1,2
08:37:09.305233955Z,1.944e+00,8,0.133,7.99,116.13,-15.85,8,6,0,2,7,2,7,75,0,1,1,1,0,1,1,1,0,0,0,0,0,2
08:37:16.871173977Z,1.100e+01,8,0.199,11.92,116.56,-16.02,8,6,2,0,6,2,5,98,0,2,1,1,0,1,0,0,1,0,0,0,2,0
08:37:22.084439992Z,1.733e+01,15,2.352,139.95,116.86,-16.13,15,10,4,1,11,7,9,54,1,1,1,1,1,0,1,0,0,1,2,1,4,1
08:37:22.929885983Z,1.882e+01,8,0.234,13.95,116.91,-16.15,8,5,2,1,6,3,6,46,1,2,1,0,1,0,0,0,0,0,0,0,2,1
08:37:23.898031949Z,1.972e+00,9,0.136,7.99,116.96,-16.17,9,6,1,2,7,4,5,19,1,0,1,0,1,2,0,0,0,1,0,0,1,2
08:37:32.441139936Z,6.923e+00,9,0.167,10.01,117.45,-16.36,9,6,1,2,8,2,8,60,0,0,0,1,0,1,1,1,0,1,1,0,1,2
08:37:33.397949934Z,4.073e-01,8,0.101,5.96,117.51,-16.38,8,6,0,2,7,2,7,56,0,0,0,1,0,1,1,0,1,1,0,1,0,2
08:37:39.913504004Z,3.178e-02,9,0.066,3.93,117.88,-16.52,9,6,2,1,8,2,8,80,0,1,0,0,0,1,0,1,1,0,1,1,2,1
08:37:42.729078054Z,1.414e+01,9,0.206,12.04,118.05,-16.58,9,6,1,2,8,2,8,110,0,1,1,1,1,1,0,0,0,0,0,1,1,2
08:37:43.635676026Z,2.072e+00,9,0.134,7.99,118.10,-16.60,9,6,1,2,7,3,7,47,0,0,0,0,0,0,2,1,1,0,1,1,1,2
08:37:48.255578041Z,5.192e-01,8,0.101,5.96,118.36,-16.69,8,6,0,2,7,2,7,75,1,1,0,0,1,1,0,0,0,1,0,1,0,2
08:37:48.797370076Z,3.989e+00,10,0.172,10.01,118.40,-16.71,10,7,2,1,9,2,9,86,1,1,1,0,0,0,0,0,1,1,1,1,2,1
08:37:50.152482032Z,6.989e+00,10,0.675,39.94,118.47,-16.74,10,6,1,3,7,5,6,17,2,0,1,1,1,1,0,0,0,0,0,0,1,3
08:37:55.728632092Z,1.031e+00,9,0.575,33.97,118.80,-16.85,9,6,0,3,5,4,3,83,0,1,0,0,0,2,0,0,1,2,0,0,0,3
08:37:56.137153983Z,1.351e+01,11,0.913,54.00,118.82,-16.86,11,8,0,3,5,5,4,37,0,0,0,0,0,0,1,2,3,0,0,2,0,3
08:37:57.743192076Z,1.245e+00,11,0.134,7.99,118.91,-16.90,11,8,1,2,10,2,10,69,1,0,1,1,0,1,1,0,0,1,1,1,1,2
08:38:00.158812046Z,1.594e-01,12,0.542,31.95,119.05,-16.95,12,8,3,1,9,4,9,50,2,1,1,0,0,1,0,0,0,1,1,1,3,1
08:38:01.398988008Z,3.659e+00,9,0.167,9.89,119.12,-16.97,9,6,2,1,8,3,7,29,0,0,1,1,0,1,0,1,1,0,0,1,2,1
08:38:06.680338025Z,1.026e-03,10,0.237,13.95,119.43,-17.08,10,6,1,3,8,3,8,44,0,0,1,0,0,1,0,1,0,1,1,1,1,3
08:38:08.471771955Z,5.328e-02,11,0.068,4.05,119.53,-17.12,11,8,2,1,10,2,10,94,0,1,1,0,0,1,1,0,1,1,1,1,2,1
08:38:09.703909993Z,4.692e+00,9,0.170,10.01,119.60,-17.15,9,6,2,1,8,2,8,60,0,1,1,0,0,0,1,0,0,1,1,1,2,1
08:38:14.955969929Z,1.369e+01,9,0.205,12.04,119.91,-17.26,9,6,2,1,7,5,4,56,0,0,1,1,0,0,2,1,0,1,0,0,2,1
08:38:18.008892059Z,4.437e+00,8,0.167,9.89,120.09,-17.32,8,5,2,1,7,2,7,62,0,0,1,0,1,0,1,1,1,0,0,0,2,1
08:38:19.090962052Z,1.410e+01,8,0.203,11.92,120.15,-17.34,8,6,0,2,5,4,5,54,0,0,0,0,1,0,0,3,1,0,1,0,0,2
08:38:20.949216008Z,2.959e-02,8,0.067,3.93,120.26,-17.38,8,5,2,1,7,2,7,55,0,0,0,0,1,0,1,0,0,1,1,1,2,1
08:38:25.039494037Z,1.466e+01,9,0.713,41.96,120.50,-17.47,9,6,3,0,7,5,4,94,1,1,0,0,0,0,0,0,1,1,1,1,3,0
08:38:25.729264020Z,6.477e+00,8,0.170,10.01,120.54,-17.48,8,5,1,2,6,3,5,62,0,0,0,0,0,0,1,0,0,1,1,2,1,2
08:38:27.006325960Z,3.326e-02,8,0.069,4.05,120.61,-17.51,8,5,2,1,7,2,6,115,0,0,0,0,1,1,0,1,1,0,1,0,2,1
08:38:35.091958045Z,7.839e+00,8,0.171,10.01,121.08,-17.67,8,5,1,2,7,2,7,21,0,0,1,0,0,0,0,0,1,1,1,1,1,2
08:38:36.312391996Z,5.555e+00,8,0.173,10.01,121.15,-17.70,8,6,2,0,7,2,7,68,1,1,1,1,0,0,0,0,0,0,1,1,2,0
08:38:36.913156032Z,2.080e+00,9,0.138,7.99,121.19,-17.71,9,7,0,2,7,3,7,67,0,0,0,0,0,0,1,1,2,1,1,1,0,2
08:38:38.275034070Z,8.368e+00,13,0.969,56.03,121.27,-17.74,13,9,3,1,11,4,10,83,1,1,1,0,1,0,1,0,1,1,1,1,3,1
08:38:38.985265970Z,4.262e-02,8,0.070,4.05,121.31,-17.75,8,6,2,0,7,3,6,91,0,0,1,0,0,0,1,0,1,1,1,1,2,0
08:38:40.363193988Z,1.688e+00,8,0.135,7.99,121.39,-17.78,8,5,2,1,7,3,6,67,1,0,1,1,1,0,0,0,0,0,0,1,2,1
08:38:40.854069948Z,1.770e+00,11,0.135,7.99,121.42,-17.79,11,8,1,2,9,3,6,95,0,1,0,0,1,1,1,1,2,1,0,0,1,2
08:38:46.627207994Z,1.732e+00,8,0.135,7.99,121.76,-17.91,8,5,1,2,7,3,6,51,0,0,1,0,0,1,1,1,1,0,0,0,1,2
08:38:49.721812009Z,6.420e-02,8,0.069,4.05,121.94,-17.97,8,5,1,2,7,2,7,20,0,0,1,0,0,1,1,0,1,1,0,0,1,2
08:39:01.101845979Z,7.965e-02,8,0.070,4.05,122.60,-18.20,8,5,1,2,7,2,7,48,0,0,0,0,0,0,1,0,1,1,1,1,1,2
08:39:04.154947996Z,3.478e-02,10,0.067,3.93,122.78,-18.26,10,8,2,0,9,2,9,120,1,1,1,0,0,1,0,1,1,1,0,1,2,0
08:39:05.940693974Z,1.006e+01,10,0.689,40.05,122.89,-18.29,10,6,3,1,8,3,8,66,0,0,1,0,0,0,1,1,0,1,1,1,3,1
08:39:05.981197953Z,3.058e-01,11,0.581,33.97,122.89,-18.29,11,7,3,1,5,8,4,16,0,0,0,0,0,0,0,0,0,1,1,5,3,1
08:39:06.571802020Z,1.948e+01,8,0.239,13.95,122.93,-18.30,8,5,2,1,7,2,7,24,1,0,1,0,1,0,0,1,0,1,0,0,2,1
08:39:09.027331948Z,7.119e+00,12,0.170,10.01,123.07,-18.35,12,9,1,2,11,2,11,80,1,1,0,1,1,1,1,1,1,0,0,1,1,2
08:39:09.320760011Z,1.773e-01,17,1.494,87.98,123.09,-18.36,17,13,4,0,9,9,8,87,0,0,0,1,2,1,2,0,3,1,2,1,4,0
08:39:10.980297923Z,3.464e-01,9,0.104,6.08,123.18,-18.39,9,7,2,0,7,3,6,55,1,1,0,0,1,0,0,1,0,1,2,0,2,0
08:39:14.157616019Z,2.154e+00,8,0.135,7.99,123.37,-18.45,8,5,1,2,7,3,6,26,0,0,1,1,1,1,0,0,1,0,0,0,1,2
08:39:15.149569988Z,3.242e+00,15,2.104,122.07,123.43,-18.47,15,11,4,0,10,6,8,76,2,1,2,0,0,1,1,1,1,1,1,0,4,0
08:39:19.028705954Z,1.541e+01,8,0.205,12.04,123.66,-18.55,8,5,1,2,7,2,7,81,0,1,1,1,1,1,0,0,0,0,0,0,1,2
08:39:19.514520049Z,2.858e-02,9,0.382,21.93,123.69,-18.56,9,6,0,3,5,4,4,83,0,0,0,0,0,0,1,2,2,0,0,1,0,3
08:39:24.671880006Z,3.785e-01,8,0.103,5.96,123.99,-18.66,8,5,1,2,7,2,7,62,0,0,0,0,0,0,1,1,1,1,1,0,1,2
08:39:25.081122040Z,2.526e+00,15,1.985,113.96,124.02,-18.67,15,10,4,1,9,11,4,41,0,1,3,2,0,1,1,0,1,0,1,0,4,1
08:39:27.107555985Z,4.762e+00,8,0.175,10.01,124.14,-18.71,8,5,2,1,7,2,7,48,0,1,1,0,0,1,0,0,1,1,0,0,2,1
08:39:29.202566027Z,1.393e+00,11,0.698,40.05,124.26,-18.75,11,7,3,1,9,3,9,82,1,0,1,0,1,1,1,0,1,0,0,1,3,1
08:39:31.036900043Z,1.665e+01,8,0.205,11.92,124.37,-18.78,8,5,1,2,6,4,5,26,0,0,1,0,0,0,1,2,1,0,0,0,1,2
08:39:31.912895917Z,1.719e+00,8,0.140,7.99,124.42,-18.80,9,6,2,1,8,2,8,99,0,0,0,0,0,0,1,1,1,1,1,1,2,1
08:39:32.253076076Z,5.283e-01,9,0.103,5.96,124.44,-18.81,9,6,1,2,8,3,5,41,0,1,0,1,0,0,0,1,1,0,1,1,1,2
08:39:37.138086080Z,1.903e-01,12,0.524,29.92,124.73,-18.90,12,9,3,0,10,4,9,81,1,1,0,0,0,1,1,1,1,1,1,1,3,0
08:39:37.632367968Z,3.064e+00,12,0.762,44.11,124.76,-18.91,12,8,1,3,9,8,5,31,0,0,0,1,1,1,1,0,0,2,1,1,1,3
08:39:38.169738054Z,1.312e+01,8,0.202,11.92,124.79,-18.92,8,5,1,2,7,2,7,41,0,1,0,0,0,1,0,1,0,0,1,1,1,2
08:39:39.002828001Z,4.097e+00,8,0.170,10.01,124.84,-18.93,8,6,2,0,7,3,6,66,1,0,1,0,0,1,0,0,0,1,1,1,2,0
08:39:39.950855970Z,3.022e+00,10,0.625,36.00,124.90,-18.95,10,6,1,3,6,5,5,63,0,0,1,0,0,0,0,0,1,3,0,1,1,3
08:39:42.296722054Z,5.089e-02,8,0.068,3.93,125.04,-19.00,8,5,2,1,7,2,7,63,1,0,1,1,1,1,0,0,0,0,0,0,2,1
08:39:42.718960046Z,5.927e+00,9,0.174,10.01,125.06,-19.01,9,6,1,2,8,2,8,87,0,0,1,0,0,1,1,0,1,0,1,1,1,2
08:39:45.321451902Z,1.738e-02,11,0.347,20.03,125.21,-19.06,11,7,1,3,9,3,9,86,1,0,1,0,1,0,1,0,0,1,1,1,1,3
08:39:47.234754085Z,4.097e+00,8,0.173,10.01,125.33,-19.09,12,9,2,1,11,3,10,97,1,1,0,0,1,1,1,1,1,1,0,1,2,1
08:39:48.927356004Z,5.858e-02,8,0.068,3.93,125.43,-19.12,8,5,2,1,7,2,6,55,0,1,0,0,1,1,0,0,0,1,0,1,2,1
08:39:49.738362073Z,2.080e+00,11,0.137,7.99,125.48,-19.14,11,8,1,2,10,2,10,92,1,1,1,0,1,0,1,1,1,0,0,1,1,2
08:39:50.799670100Z,4.394e-01,8,0.104,5.96,125.54,-19.16,8,6,2,0,7,2,7,91,1,1,1,0,1,1,0,0,0,0,1,0,2,0
08:39:53.055539965Z,7.552e+00,21,3.969,228.05,125.67,-19.20,21,11,5,5,9,15,7,37,3,1,1,2,0,0,0,1,0,2,1,0,5,5
08:39:53.957978010Z,2.326e+00,8,0.140,7.99,125.73,-19.22,8,5,1,2,7,3,6,45,1,0,0,0,0,1,0,1,1,0,0,1,1,2
08:39:55.161036014Z,5.015e+00,9,0.173,10.01,125.80,-19.24,10,7,2,1,9,2,9,74,1,0,0,0,1,1,1,0,1,1,1,0,2,1
08:39:56.413667917Z,2.902e+00,14,0.141,8.11,125.87,-19.26,14,11,1,2,12,2,12,86,0,1,1,1,1,1,1,1,0,2,1,1,1,2
08:40:01.708606004Z,4.713e-01,8,0.105,6.08,126.19,-19.36,8,5,2,1,7,2,7,42,0,0,0,0,1,0,1,1,1,0,0,1,2,1
08:40:04.647104024Z,6.077e+00,8,0.174,10.01,126.36,-19.42,8,5,2,1,7,3,6,63,0,0,0,0,0,0,0,1,1,1,1,1,2,1
08:40:05.712384104Z,2.669e+00,10,0.722,41.96,126.43,-19.44,10,7,0,3,8,4,7,79,1,1,0,0,1,1,1,0,1,1,0,0,0,3
08:40:06.422595977Z,7.820e-02,8,0.068,3.93,126.47,-19.45,8,5,1,2,7,2,7,52,1,1,0,0,0,1,1,1,0,0,0,0,1,2
08:40:13.586359977Z,1.347e+00,11,0.695,40.05,126.90,-19.58,11,7,3,1,8,5,7,34,1,1,1,0,0,1,0,0,0,1,0,2,3,1
08:40:17.758626103Z,1.651e+01,12,0.970,55.91,127.15,-19.66,12,8,1,3,10,3,9,65,0,1,1,1,0,0,1,1,1,1,1,0,1,3
08:40:19.003157973Z,1.516e+00,8,0.139,7.99,127.22,-19.68,8,6,2,0,7,3,6,94,1,0,1,0,1,1,0,0,0,1,0,1,2,0
08:40:20.499869942Z,3.965e-01,10,0.531,30.04,127.31,-19.71,10,6,1,3,7,4,7,43,0,0,0,0,1,2,1,0,1,1,0,0,1,3
08:40:20.926385998Z,7.212e+00,18,2.040,115.99,127.34,-19.72,18,13,1,4,12,6,12,59,1,0,1,2,1,1,1,1,1,0,3,1,1,4
08:40:22.325039982Z,4.029e-01,8,0.104,5.96,127.42,-19.74,8,5,2,1,6,3,6,53,0,0,1,0,1,1,2,0,0,0,0,0,2,1
08:40:24.454149961Z,1.986e+01,8,0.210,12.04,127.55,-19.78,8,5,1,2,6,4,5,48,1,0,0,0,2,1,0,0,0,1,0,0,1,2
08:40:27.750424027Z,3.736e-01,8,0.105,6.08,127.75,-19.84,8,5,2,1,7,3,4,83,0,0,0,0,0,0,1,1,1,1,0,1,2,1
08:40:28.520208001Z,2.014e+00,9,0.139,7.99,127.79,-19.85,9,7,2,0,8,2,8,65,0,0,1,1,1,0,0,1,0,1,1,1,2,0
08:40:29.576315999Z,7.105e-02,10,0.416,23.96,127.86,-19.87,10,6,1,3,8,3,8,34,0,0,1,0,1,1,0,0,1,1,1,0,1,3
08:40:34.069136023Z,1.456e+01,8,0.208,11.92,128.13,-19.95,8,5,2,1,6,3,6,30,1,0,1,0,0,2,0,0,0,1,0,0,2,1
08:40:34.230618Z,1.992e+00,13,0.697,40.05,128.14,-19.96,13,8,2,3,8,3,7,58,0,1,2,1,2,0,0,0,0,0,1,1,2,3
08:40:34.724740028Z,2.223e+00,8,0.139,7.99,128.17,-19.96,8,5,1,2,7,2,7,67,1,0,1,1,1,1,0,0,0,0,0,0,1,2
08:40:35.744010090Z,6.549e-05,8,0.138,7.99,128.23,-19.98,8,5,3,0,6,3,6,87,1,0,1,0,1,1,0,0,0,1,0,0,3,0
08:40:37.958786010Z,1.963e+01,9,0.209,11.92,128.36,-20.02,9,6,1,2,8,3,7,84,0,1,1,1,1,0,1,0,0,1,0,0,1,2
08:40:38.687373995Z,2.989e+00,16,2.107,119.92,128.40,-20.03,17,10,4,3,10,6,6,42,1,1,1,1,0,0,0,1,2,1,0,2,4,3
08:40:41.210794091Z,6.428e-01,12,0.594,33.97,128.56,-20.08,12,7,2,3,9,5,8,47,0,1,1,0,1,1,1,0,0,0,1,1,2,3
08:40:48.293780088Z,8.832e+00,8,0.417,23.96,128.98,-20.20,8,5,3,0,5,5,3,30,0,1,0,0,0,0,0,0,1,2,1,0,3,0
08:40:49.610545992Z,7.746e-02,8,0.071,4.05,129.06,-20.23,8,5,2,1,7,2,7,60,1,1,0,0,0,1,1,0,0,0,1,0,2,1
08:40:50.750681996Z,6.666e-01,11,0.105,5.96,129.13,-20.25,11,8,1,2,10,3,9,70,1,1,1,0,1,0,0,1,0,1,1,1,1,2
08:40:55.333057999Z,7.793e-02,8,0.068,3.93,129.41,-20.33,8,6,0,2,7,2,7,72,0,0,0,1,0,1,1,1,1,0,1,0,0,2
08:40:56.087417960Z,1.614e+01,11,1.013,58.05,129.45,-20.34,11,8,3,0,6,5,4,74,2,0,0,2,1,2,0,0,0,0,0,1,3,0
08:40:56.754412055Z,5.566e-01,9,0.104,5.96,129.49,-20.35,9,6,1,2,7,2,6,39,0,0,0,1,0,0,1,1,2,0,1,0,1,2
08:40:58.920113921Z,1.320e+00,8,0.141,8.11,129.62,-20.39,8,6,2,0,7,3,6,79,0,0,1,1,0,0,1,1,0,1,1,0,2,0
08:40:59.099681973Z,3.491e-01,8,0.105,6.08,129.63,-20.39,8,6,2,0,7,2,7,81,1,0,1,1,1,1,0,0,0,0,1,0,2,0
08:40:59.320299983Z,8.171e-02,8,0.068,3.93,129.65,-20.40,8,6,0,2,7,2,7,69,0,1,1,0,1,1,0,1,1,0,0,0,0,2
08:41:00.638858079Z,6.233e+00,8,0.177,9.89,129.73,-20.42,8,6,2,0,6,4,5,60,0,1,1,0,2,1,0,0,0,0,1,0,2,0
08:41:01.955583930Z,2.787e+00,10,0.772,43.99,129.81,-20.44,10,7,3,0,7,4,7,67,1,0,2,1,1,1,0,0,0,1,0,0,3,0
08:41:02.010599970Z,1.051e+01,11,0.947,54.00,129.81,-20.44,11,7,3,1,9,5,7,71,0,0,1,1,1,1,1,0,0,1,1,0,3,1
08:41:02.557904005Z,1.288e+01,11,1.016,57.94,129.84,-20.45,12,8,3,1,10,4,8,63,0,0,0,1,0,1,1,1,1,1,1,1,3,1
08:41:03.524610042Z,1.415e+01,9,0.208,11.92,129.90,-20.47,9,6,1,2,8,2,7,70,0,0,1,0,1,1,0,0,0,1,1,1,1,2
08:41:05.532771944Z,9.271e-04,12,0.740,41.96,130.02,-20.50,12,8,0,4,8,6,4,66,0,1,1,2,1,1,0,0,0,1,1,0,0,4
08:41:09.043449997Z,1.496e+01,10,0.941,54.00,130.24,-20.56,10,7,0,3,7,7,3,26,1,0,0,0,2,1,1,1,0,1,0,0,0,3
08:41:12.175300002Z,1.115e+01,9,0.704,40.05,130.43,-20.62,9,6,0,3,6,3,5,67,0,0,0,0,0,0,1,1,1,0,1,2,0,3
08:41:12.255596041Z,2.253e-01,23,4.873,278.00,130.43,-20.62,24,16,6,2,11,16,8,47,0,1,4,1,1,1,2,2,3,0,0,1,6,2
08:41:13.556560039Z,6.424e-01,8,0.104,5.96,130.51,-20.64,8,5,1,2,7,2,7,79,0,0,0,1,1,0,0,0,1,1,1,0,1,2
08:41:15.108710050Z,8.362e+00,9,0.173,10.01,130.60,-20.67,9,6,1,2,8,3,7,46,1,1,1,0,0,0,0,1,0,0,1,1,1,2
08:41:16.115522027Z,1.011e-01,11,0.072,4.05,130.67,-20.68,11,8,1,2,10,3,9,69,0,1,0,1,0,1,1,1,1,1,1,0,1,2
