date,start,stop,duration,count,false_positive_per_year,longitude,latitude,altitude,tier,associated,coincidence_probability,neighbors_10min,n,n_acd,n_acd_multi,n_bg,n_acd_bg,n,n_acd,n_acd_multi,n_bg,n_acd_bg,det_share_max
20180419,2018-04-19T06:41:01.766261965Z,2018-04-19T06:41:01.767109990Z,0.000848025,18,7.250392414626083e-8,101.8906,0.3573,542691.0,direct,0,1.4756828538644374e-3,5,36,6,5,20260,2396,36,6,5,20260,2396,0.111
20180427,2018-04-27T05:26:54.834315985Z,2018-04-27T05:26:54.835621982Z,0.001305997,29,6.776149495375683e-6,75.8856,6.7515,545483.9,direct,1,1.148200795016802e-3,2,39,3,1,22205,1493,39,3,1,22205,1493,0.179
20180429,2018-04-29T19:59:23.095157980Z,2018-04-29T19:59:23.096307992Z,0.001150012,16,7.403330403147664e-7,338.3966,28.4447,537470.6,direct,0,0e0,34,24,1,0,11025,1104,24,1,0,11025,1104,0.125
20180430,2018-04-30T20:03:14.236157983Z,2018-04-30T20:03:14.237317979Z,0.001159996,18,3.093881843287004e-7,11.1747,-4.6370,535728.3,direct,1,1.9278690353249737e-3,15,28,2,0,14298,1104,28,2,0,14298,1104,0.107
20180508,2018-05-08T07:29:21.968245983Z,2018-05-08T07:29:21.968915969Z,0.000669986,17,1.7877953836139466e-7,123.4848,20.0193,539721.1,direct,0,5.328277583804606e-3,5,27,1,0,22419,1566,27,1,0,22419,1566,0.111
20180510,2018-05-10T08:54:41.571631968Z,2018-05-10T08:54:41.572863996Z,0.001232028,22,6.082290576573509e-7,115.0394,-3.1415,538039.7,direct,0,3.71640445865093e-3,8,26,1,0,11697,859,26,1,0,11697,859,0.154
20180511,2018-05-11T15:08:56.573979973Z,2018-05-11T15:08:56.574583977Z,0.000604004,16,8.253685919000989e-7,20.0254,-9.3009,538691.8,direct,0,3.278419801655602e-4,32,20,3,0,10274,1117,20,3,0,10274,1117,0.150
20180513,2018-05-13T14:51:53.125993996Z,2018-05-13T14:51:53.127259999Z,0.001266003,20,1.9131881463709243e-6,17.5531,-14.6461,540309.9,direct,1,4.917629702483403e-4,9,31,5,0,15341,2399,31,5,0,15341,2399,0.161
20180515,2018-05-15T11:59:43.697397977Z,2018-05-15T11:59:43.698019981Z,0.000622004,13,8.662356729046587e-6,200.5448,-10.7807,541521.2,direct,1,4.0980247520695025e-4,4,21,2,1,14378,1862,21,2,1,14378,1862,0.190
20180516,2018-05-16T18:06:34.917405962Z,2018-05-16T18:06:34.920773983Z,0.003368021,27,1.2516636233977268e-8,85.5794,-22.9670,542303.3,direct,0,0e0,19,62,7,1,8386,1048,62,7,1,8386,1048,0.129
20180516,2018-05-16T18:06:34.941037982Z,2018-05-16T18:06:34.944231986Z,0.003194004,23,3.33170275625746e-6,85.5806,-22.9661,542303.1,direct,0,0e0,19,52,2,1,8167,1022,52,2,1,8167,1022,0.135
20180521,2018-05-21T08:04:57.302652001Z,2018-05-21T08:04:57.304261982Z,0.001609981,24,6.536645766014165e-7,260.5163,23.2927,541599.0,direct,0,1.946081159741005e-2,8,48,3,0,19790,1459,48,3,0,19790,1459,0.125
20180524,2018-05-24T13:46:42.761805981Z,2018-05-24T13:46:42.762121975Z,0.000315994,14,1.176835502007871e-7,122.4751,-4.0736,536382.9,direct,0,1.639209900827801e-4,17,17,1,0,10167,2216,17,1,0,10167,2216,0.235
20180527,2018-05-27T23:34:37.968177974Z,2018-05-27T23:34:37.968739956Z,0.000561982,22,3.896586294498555e-6,124.7651,11.9507,546681.5,direct,1,4.589787722317842e-3,3,27,5,2,21457,1480,27,5,2,21457,1480,0.111
20180602,2018-06-02T14:02:43.230982005Z,2018-06-02T14:02:43.232659995Z,0.001677990,43,1.6559728384624546e-7,79.9706,14.0061,534596.9,direct,0,1.1474469305794606e-3,6,61,2,0,20967,1073,61,2,0,20967,1073,0.098
20180604,2018-06-04T00:01:34.790569961Z,2018-06-04T00:01:34.791329979Z,0.000760018,21,1.3867235502747778e-6,69.1630,14.9284,544375.5,direct,0,9.015751577739528e-4,8,25,0,0,14843,718,25,0,0,14843,718,0.120
20180604,2018-06-04T23:11:53.112037986Z,2018-06-04T23:11:53.112601995Z,0.000564009,17,2.635784229398695e-7,276.4982,4.3440,535563.8,direct,0,3.794298762396525e-3,9,21,1,0,16325,1168,21,1,0,16325,1168,0.238
20180604,2018-06-04T23:14:41.088577985Z,2018-06-04T23:14:41.088827997Z,0.000250012,15,1.9232674230059165e-6,283.6907,11.5212,534978.0,direct,1,4.42866446192935e-3,10,18,0,0,17069,1306,18,0,0,17069,1306,0.167
20180605,2018-06-05T22:06:19.304495990Z,2018-06-05T22:06:19.305449992Z,0.000954002,23,1.6821190395877374e-6,83.5208,16.6198,543167.3,direct,0,5.737234652897303e-4,9,33,0,0,15478,943,33,0,0,15478,943,0.273
20180607,2018-06-07T20:16:27.421063989Z,2018-06-07T20:16:27.422703981Z,0.001639992,28,5.5100482680969384e-8,112.0567,4.7137,543591.9,direct,0,3.279844004589788e-3,2,41,4,1,17847,1008,41,4,1,17847,1008,0.122
20180608,2018-06-08T00:19:55.616895973Z,2018-06-08T00:19:55.618073970Z,0.001177997,13,8.231972316570038e-6,243.9516,8.1840,536453.4,direct,0,0e0,24,26,1,1,10332,1318,26,1,1,10332,1318,0.154
20180619,2018-06-19T04:02:12.046369999Z,2018-06-19T04:02:12.047217994Z,0.000847995,20,7.059329287337945e-6,280.4168,6.5356,536225.8,direct,1,1.1755503007950169e-2,8,28,1,0,14968,1170,28,1,0,14968,1170,0.179
20180619,2018-06-19T12:05:26.585907995Z,2018-06-19T12:05:26.586635977Z,0.000727982,15,5.816083664960122e-7,175.3880,-10.0953,540358.5,direct,0,9.8439983607901e-4,3,26,1,0,16487,817,26,1,0,16487,817,0.154
20180620,2018-06-20T21:39:33.526933968Z,2018-06-20T21:39:33.527793973Z,0.000860005,23,4.4302107686879835e-6,61.9028,-35.7181,551803.4,direct,0,0e0,5,33,3,0,25596,2267,33,3,0,25596,2267,0.152
20180621,2018-06-21T13:14:41.983437955Z,2018-06-21T13:14:41.983989953Z,0.000551998,18,4.091174783479046e-6,125.6594,7.6502,535295.6,direct,0,9.957338250963035e-4,3,27,0,0,21085,1295,27,0,0,21085,1295,0.148
20180624,2018-06-24T16:55:02.149816006Z,2018-06-24T16:55:02.151657998Z,0.001841992,20,1.0893886983707522e-8,260.7151,19.5998,545190.0,direct,0,3.6916725842144086e-3,30,40,3,2,12866,2161,40,3,2,12866,2161,0.125
20180709,2018-07-09T08:03:22.481835991Z,2018-07-09T08:03:22.482091993Z,0.000256002,15,2.940879217765637e-6,282.0070,4.9551,543156.4,direct,0,5.264044938939431e-3,5,18,0,0,15901,1034,18,0,0,15901,1034,0.111
20180710,2018-07-10T14:22:19.753383964Z,2018-07-10T14:22:19.753723978Z,0.000340014,16,2.3694084831435677e-8,200.2314,22.6693,545794.7,direct,0,2.4588148512417015e-4,9,20,1,0,14535,1205,20,1,0,14535,1205,0.150
20180711,2018-07-11T07:43:46.705183982Z,2018-07-11T07:43:46.706953972Z,0.001769990,19,8.60768128921682e-8,273.1131,4.0771,541852.4,direct,1,2.9589024588148514e-3,4,40,7,1,15813,2605,40,7,1,15813,2605,0.150
20180713,2018-07-13T15:31:34.361733973Z,2018-07-13T15:31:34.363063991Z,0.001330018,20,3.734031776800777e-8,172.6513,28.8031,545879.3,direct,0,5.076540021309728e-3,6,31,6,3,14604,1861,31,6,3,14604,1861,0.129
20180713,2018-07-13T17:39:57.394481986Z,2018-07-13T17:39:57.395397990Z,0.000916004,17,2.3422201305356365e-7,276.2335,7.3204,542653.4,direct,1,1.9124519711499056e-3,5,27,7,6,15329,1793,27,7,6,15329,1793,0.111
20180719,2018-07-19T04:56:59.499655991Z,2018-07-19T04:56:59.500797986Z,0.001141995,21,4.771790476086085e-8,280.0190,18.2324,539154.0,direct,1,3.095162035898697e-3,14,33,5,1,18314,3076,33,5,1,18314,3076,0.182
20180725,2018-07-25T18:12:52.783459961Z,2018-07-25T18:12:52.784935981Z,0.001476020,19,6.227853366299246e-6,25.4372,6.8193,534435.8,direct,0,1.803130890910581e-3,16,29,1,0,11745,1197,29,1,0,11745,1197,0.172
20180727,2018-07-27T00:22:24.464805990Z,2018-07-27T00:22:24.465795993Z,0.000990003,23,9.467190395428948e-7,278.6229,0.9576,534630.5,direct,0,1.639209900827801e-4,7,27,3,1,16637,1772,27,3,1,16637,1772,0.148
20180728,2018-07-28T21:36:57.620391964Z,2018-07-28T21:36:57.621501982Z,0.001110018,17,4.013712204507152e-7,119.2186,7.0318,546235.1,direct,0,3.278419801655602e-4,8,32,3,0,14133,1513,32,3,0,14133,1513,0.156
20180730,2018-07-30T10:10:17.164902001Z,2018-07-30T10:10:17.165831983Z,0.000929982,16,1.167548374692945e-6,281.3348,6.7571,545608.2,direct,1,3.566778772231784e-3,4,27,3,0,14734,1621,27,3,0,14734,1621,0.111
20180731,2018-07-31T06:12:19.164442002Z,2018-07-31T06:12:19.165135979Z,0.000693977,17,2.5403575483519716e-8,183.8790,18.7379,534871.1,direct,0,2.4588148512417015e-4,14,21,3,0,13965,1449,21,3,0,13965,1449,0.190
20180801,2018-08-01T09:48:43.116301983Z,2018-08-01T09:48:43.116990Z,0.000688017,15,1.6570273307194097e-8,267.3915,12.5727,544011.1,direct,0,8.132697147774773e-3,3,26,0,0,17116,1267,26,0,0,17116,1267,0.192
20180806,2018-08-06T12:07:09.484341979Z,2018-08-06T12:07:09.485483974Z,0.001141995,25,4.543269458669232e-8,187.4008,22.4790,540042.4,direct,1,5.19266760921236e-3,6,32,0,0,16907,1156,32,0,0,16907,1156,0.125
20180809,2018-08-09T16:25:28.631395965Z,2018-08-09T16:25:28.633035987Z,0.001640022,26,3.104643678910121e-7,105.9760,19.7153,538149.1,direct,1,6.722607360052455e-3,1,49,5,2,20881,1839,49,5,2,20881,1839,0.102
20180813,2018-08-13T03:03:26.723333984Z,2018-08-13T03:03:26.724489986Z,0.001156002,20,8.54769297099087e-8,282.3035,21.1608,536132.7,direct,0,3.93773652159659e-3,11,30,5,0,17950,2148,30,5,0,17950,2148,0.100
20180813,2018-08-13T18:21:30.553223967Z,2018-08-13T18:21:30.553527981Z,0.000304014,13,3.238052415230567e-6,263.2893,9.4878,541616.3,direct,1,4.266509023850504e-3,25,16,5,3,11691,1502,16,5,3,11691,1502,0.188
20180815,2018-08-15T03:42:23.032855987Z,2018-08-15T03:42:23.033638Z,0.000782013,19,3.5659519289169165e-8,109.5343,5.3299,543130.5,direct,1,2.7868698303417754e-3,3,30,4,2,19166,2564,30,4,2,19166,2564,0.133
20180818,2018-08-18T21:09:19.014474004Z,2018-08-18T21:09:19.015150010Z,0.000676006,16,4.140675187165142e-7,293.9966,40.1371,539414.0,direct,1,1.3113679206622408e-3,23,30,10,3,23269,5353,30,10,3,23269,5353,0.133
20180823,2018-08-23T23:47:39.477133989Z,2018-08-23T23:47:39.478281974Z,0.001147985,20,4.197620964961036e-7,277.7740,7.0540,534196.4,direct,0,2.298141635931481e-3,17,32,2,2,11638,1629,32,2,2,11638,1629,0.188
20180829,2018-08-29T19:32:08.234328001Z,2018-08-29T19:32:08.235909998Z,0.001581997,19,1.2545308993315226e-8,283.2585,23.9891,539269.5,direct,0,5.095581116301942e-3,6,43,8,1,18832,2887,43,8,1,18832,2887,0.093
20180831,2018-08-31T09:04:54.402129977Z,2018-08-31T09:04:54.402731984Z,0.000602007,19,1.1389093584005884e-8,284.5778,5.8945,545567.4,direct,1,3.19910148348496e-3,7,23,0,0,16679,1033,23,0,0,16679,1033,0.174
20180901,2018-09-01T08:58:19.274167984Z,2018-09-01T08:58:19.275077998Z,0.000910014,16,2.6775875434514125e-8,288.5390,13.7090,545960.1,direct,0,1.6455456929759856e-4,27,24,7,2,12000,1758,24,7,2,12000,1758,0.125
20180906,2018-09-06T03:55:45.073733985Z,2018-09-06T03:55:45.074826002Z,0.001092017,24,6.886759050499471e-7,106.8218,25.9953,544999.9,direct,0,1.3937472748135398e-3,0,37,0,0,23188,955,37,0,0,23188,955,0.108
20180906,2018-09-06T08:09:56.660133987Z,2018-09-06T08:09:56.661583989Z,0.001450002,26,4.927173207000792e-7,268.3390,13.5623,543582.2,direct,0,2.028866231456438e-2,5,37,5,2,17685,1177,37,5,2,17685,1177,0.189
20180907,2018-09-07T05:31:48.380125999Z,2018-09-07T05:31:48.381625980Z,0.001499981,22,2.295735000928574e-7,106.7687,0.4237,540687.6,direct,0,1.3936721580198343e-3,6,35,11,5,16158,2514,35,11,5,16158,2514,0.143
20180916,2018-09-16T14:34:15.829557955Z,2018-09-16T14:34:15.830207973Z,0.000650018,16,7.236811943721649e-7,118.8800,23.7142,539087.3,direct,1,1.807103868535366e-3,1,29,2,0,21771,2009,29,2,0,21771,2009,0.172
20180917,2018-09-17T03:12:28.075403988Z,2018-09-17T03:12:28.076371997Z,0.000968009,21,3.5363882836341275e-6,271.6676,12.4993,536309.5,direct,0,3.532193074338169e-3,16,28,4,0,12311,1302,28,4,0,12311,1302,0.179
20180917,2018-09-17T17:58:17.564061969Z,2018-09-17T17:58:17.565171986Z,0.001110017,17,2.8343440416551805e-7,163.9090,35.1598,548962.3,direct,0,2.377138693549709e-3,5,35,2,0,18512,1042,35,2,0,18512,1042,0.171
20180920,2018-09-20T01:30:46.831049978Z,2018-09-20T01:30:46.832323968Z,0.001273990,20,1.556179495772955e-7,13.4803,41.5723,547856.9,direct,0,5.902312482583395e-3,14,38,5,3,20540,1816,38,5,3,20540,1816,0.158
20180922,2018-09-22T00:48:19.688627988Z,2018-09-22T00:48:19.690215975Z,0.001587987,21,2.607298706529737e-6,274.7731,11.4161,534289.1,direct,0,7.1656044586509305e-3,6,39,13,4,17111,2527,39,13,4,17111,2527,0.205
20180924,2018-09-24T21:48:18.192829996Z,2018-09-24T21:48:18.193686008Z,0.000856012,18,1.4310367112813658e-7,99.0680,8.9716,545951.8,direct,0,2.13134313580854e-3,6,28,1,0,16393,1203,28,1,0,16393,1203,0.143
20180924,2018-09-24T21:52:39.495189994Z,2018-09-24T21:52:39.495975971Z,0.000785977,18,5.5041838030134314e-8,110.0469,-2.2491,547397.6,direct,0,1.1474469305794606e-3,10,24,5,1,16088,1186,24,5,1,16088,1186,0.167
20180926,2018-09-26T08:46:28.431623995Z,2018-09-26T08:46:28.431831985Z,0.000207990,17,2.935168772133986e-7,286.1435,8.0272,545318.7,direct,0,5.905803737398574e-3,10,18,1,0,14855,1463,18,1,0,14855,1463,0.111
20180928,2018-09-28T09:18:46.380235970Z,2018-09-28T09:18:46.381403982Z,0.001168012,23,9.488083247069152e-6,95.8409,2.0685,535436.2,direct,0,4.759141176952709e-3,1,40,8,3,23578,2235,40,8,3,23578,2235,0.150
20181004,2018-10-04T17:56:02.687489986Z,2018-10-04T17:56:02.689087986Z,0.001598000,29,4.972325647440375e-7,294.4532,10.3910,537429.2,direct,0,5.247196426522416e-3,3,41,10,1,17868,3251,41,10,1,17868,3251,0.146
20181005,2018-10-05T18:22:21.483009994Z,2018-10-05T18:22:21.483357965Z,0.000347971,16,1.835749822515793e-6,68.3316,19.1185,538212.2,direct,0,2.851349864765183e-3,4,19,3,0,15711,1870,19,3,0,15711,1870,0.158
20181015,2018-10-15T08:47:39.004359990Z,2018-10-15T08:47:39.005151987Z,0.000791997,17,1.9158175974159587e-8,146.5993,21.6254,534594.8,direct,1,3.40117818211622e-4,4,27,0,0,16907,884,27,0,0,16907,884,0.148
20181016,2018-10-16T00:45:41.234281986Z,2018-10-16T00:45:41.234510004Z,0.000228018,16,9.483855398982266e-7,276.3326,10.5507,533922.6,direct,1,6.105608859929514e-3,5,19,6,1,16060,1582,19,6,1,16060,1582,0.105
20181023,2018-10-23T00:34:32.039716005Z,2018-10-23T00:34:32.040120005Z,0.000404000,19,7.566471609382708e-8,79.1423,12.6103,546738.7,direct,0,4.0980247520695025e-4,1,22,2,1,20081,1448,22,2,1,20081,1448,0.136
20181024,2018-10-24T16:52:10.722305983Z,2018-10-24T16:52:10.722633957Z,0.000327974,12,8.680277459559783e-6,324.0364,22.3812,537451.2,direct,0,2.4588148512417015e-4,25,16,0,0,10804,1294,16,0,0,10804,1294,0.188
20181026,2018-10-26T19:43:53.683329969Z,2018-10-26T19:43:53.684707969Z,0.001378000,19,4.42665743177928e-8,268.7261,21.4142,538600.2,direct,1,2.4588148512417015e-4,13,37,3,0,18862,1607,37,3,0,18862,1607,0.135
20181027,2018-10-27T18:57:24.726925969Z,2018-10-27T18:57:24.728209972Z,0.001284003,12,8.679933962883886e-6,125.4065,6.1630,545710.8,direct,0,8.197014343086632e-4,8,34,8,0,14908,2453,34,8,0,14908,2453,0.118
20181111,2018-11-11T19:39:52.986417949Z,2018-11-11T19:39:52.987455964Z,0.001038015,19,3.657901676034502e-7,10.3929,-0.5390,535694.1,direct,0,1.557249405786411e-3,4,31,3,0,20310,1804,31,3,0,20310,1804,0.129
20181117,2018-11-17T22:42:48.298217982Z,2018-11-17T22:42:48.299033999Z,0.000816017,14,8.112787987382558e-7,112.9671,-6.8545,548200.2,direct,0,6.7216432259650846e-3,15,22,1,0,11127,1726,22,1,0,11127,1726,0.136
20181119,2018-11-19T08:53:51.964411973Z,2018-11-19T08:53:51.965831965Z,0.001419992,21,1.222045973902233e-6,133.7158,9.3320,533626.7,direct,0,3.1394851323661996e-3,1,32,6,0,14607,2405,32,6,0,14607,2405,0.125
20181202,2018-12-02T08:51:50.482931971Z,2018-12-02T08:51:50.483707964Z,0.000775993,19,1.0745973894051064e-7,172.2307,34.8082,537773.2,direct,1,1.3608154167691173e-3,1,31,2,1,19493,1052,31,2,1,19493,1052,0.097
20181203,2018-12-03T01:55:19.686463981Z,2018-12-03T01:55:19.687365978Z,0.000901997,16,3.606948811185019e-7,160.3961,18.4347,537643.5,direct,0,1.8869321531022048e-3,9,26,4,3,14300,2638,26,4,3,14300,2638,0.115
20181218,2018-12-18T14:26:59.502397984Z,2018-12-18T14:26:59.503821969Z,0.001423985,18,1.1085316357030017e-8,29.0226,2.0974,533604.1,direct,1,2.6227358413244816e-3,8,34,4,0,14600,2186,34,4,0,14600,2186,0.147
20181220,2018-12-20T18:04:41.284911990Z,2018-12-20T18:04:41.286531984Z,0.001619994,31,1.967139461252855e-7,137.3134,-5.2408,547352.8,direct,0,2.8267316613392345e-3,13,45,0,0,14138,964,45,0,0,14138,964,0.156
20181223,2018-12-23T14:20:30.885023951Z,2018-12-23T14:20:30.885481953Z,0.000458002,14,2.343152105624186e-6,162.8227,-15.9571,546895.4,direct,0,1.6521630931890829e-3,30,18,4,2,11376,2526,18,4,2,11376,2526,0.167
20190101,2019-01-01T10:44:37.047304004Z,2019-01-01T10:44:37.047437995Z,0.000133991,14,5.191323215143399e-6,22.1143,-21.4959,541989.9,direct,1,8.212828128841899e-4,9,17,7,3,17960,3267,17,7,3,17960,3267,0.176
20190102,2019-01-02T02:37:15.024093985Z,2019-01-02T02:37:15.025036007Z,0.000942022,27,2.61445808387053e-6,136.9471,-19.4330,542378.7,direct,0,2.380888082944021e-3,1,34,6,2,20046,1979,34,6,2,20046,1979,0.147
20190106,2019-01-06T12:09:04.070221990Z,2019-01-06T12:09:04.071047991Z,0.000826001,17,2.6682991790263514e-8,120.0029,-3.2416,536504.1,direct,1,2.0986168838619786e-3,3,24,1,1,15127,1305,24,1,1,15127,1305,0.167
20190110,2019-01-10T23:24:46.686999976Z,2019-01-10T23:24:46.687939971Z,0.000939995,18,5.745018358114638e-7,101.0825,4.2499,546819.5,direct,1,2.459263388246865e-3,9,29,7,2,16317,1713,29,7,2,16317,1713,0.138
20190112,2019-01-12T12:38:21.705499976Z,2019-01-12T12:38:21.706371963Z,0.000871987,21,2.5382179777331845e-6,51.5674,-22.0886,538975.5,direct,1,8.203023276780591e-4,0,42,0,0,32369,3188,42,0,0,32369,3188,0.071
20190112,2019-01-12T14:14:02.418921977Z,2019-01-12T14:14:02.420537978Z,0.001616001,41,1.774760596449907e-7,28.2653,-21.3195,538624.6,direct,0,4.836338996803541e-3,3,62,1,0,23836,2254,62,1,0,23836,2254,0.129
20190115,2019-01-15T19:33:38.682665973Z,2019-01-15T19:33:38.683147966Z,0.000481993,15,4.8501625254463526e-6,151.1841,-17.0503,550415.3,direct,0,0e0,6,23,0,0,22033,1640,23,0,0,22033,1640,0.130
20190123,2019-01-23T00:28:37.613615989Z,2019-01-23T00:28:37.613945960Z,0.000329971,8,9.39807013110668e-6,337.5794,27.7883,541068.5,direct,0,0e0,14,15,3,0,11507,2469,15,3,0,11507,2469,0.200
20190126,2019-01-26T12:07:05.110895991Z,2019-01-26T12:07:05.111550003Z,0.000654012,21,2.7734471005495556e-6,357.8769,3.0735,537591.4,direct,1,2.213775526596181e-3,3,32,2,0,29945,1333,32,2,0,29945,1333,0.156
20190131,2019-01-31T20:03:10.117011994Z,2019-01-31T20:03:10.118483990Z,0.001471996,42,7.507546146301152e-8,26.0252,-4.6156,539795.8,direct,0,1.8035885910990903e-3,9,52,3,3,15593,833,52,3,3,15593,833,0.096
20190209,2019-02-09T17:05:22.894139975Z,2019-02-09T17:05:22.894857972Z,0.000717997,11,6.2689606749683415e-6,28.9614,-18.4622,539192.8,direct,0,8.196049504139005e-5,30,22,1,1,12438,1443,22,1,1,12438,1443,0.182
20190215,2019-02-15T06:31:50.396981984Z,2019-02-15T06:31:50.397971987Z,0.000990003,21,5.4923659335625135e-8,143.0320,-11.4750,535538.8,direct,1,1.0018232497336283e-2,4,32,1,0,21567,2440,32,1,0,21567,2440,0.125
20190217,2019-02-17T18:00:50.156468003Z,2019-02-17T18:00:50.157597988Z,0.001129985,20,1.3925425352825058e-8,116.4071,-5.4586,546644.4,direct,0,3.3512413818539465e-3,4,28,0,0,15384,909,28,0,0,15384,909,0.214
20190220,2019-02-20T05:39:28.360964Z,2019-02-20T05:39:28.362019985Z,0.001055985,14,2.889846804734689e-7,114.2032,-2.5169,535884.8,direct,1,4.265630300795017e-3,12,26,4,3,12439,1830,26,4,3,12439,1830,0.115
20190302,2019-03-02T09:35:05.171258002Z,2019-03-02T09:35:05.173007994Z,0.001749992,33,2.93085257597264e-8,168.8602,1.8696,538218.2,direct,0,1.8065580116383903e-3,8,42,4,0,13790,2570,42,4,0,13790,2570,0.119
20190304,2019-03-04T18:46:41.093661993Z,2019-03-04T18:46:41.095084011Z,0.001422018,27,2.7168303080063383e-8,13.0194,-0.4999,536159.6,direct,0,4.917629702483403e-4,5,40,0,0,19331,1384,40,0,0,19331,1384,0.150
20190305,2019-03-05T15:19:00.056654006Z,2019-03-05T15:19:00.057991981Z,0.001337975,41,1.1608323282957926e-8,38.7221,-18.7519,537658.8,direct,0,1.4762492992377674e-3,3,44,5,4,24264,2319,44,5,4,24264,2319,0.136
20190306,2019-03-06T04:01:22.668629974Z,2019-03-06T04:01:22.669917970Z,0.001287996,22,2.089081726608579e-6,203.4533,-19.7180,537973.6,direct,1,2.5684788623883286e-3,6,32,2,0,15619,1265,32,2,0,15619,1265,0.188
20190308,2019-03-08T10:17:49.127402007Z,2019-03-08T10:17:49.127411991Z,0.000009984,9,6.97045802415011e-6,136.6829,17.3927,536316.2,direct,0,0e0,5,9,0,0,15670,1124,9,0,0,15670,1124,0.111
20190308,2019-03-08T19:02:52.430409967Z,2019-03-08T19:02:52.430647969Z,0.000238002,16,4.464862939216431e-8,184.9695,-18.9090,548353.2,direct,1,1.0656765920826162e-3,4,18,0,0,17863,1134,18,0,0,17863,1134,0.222
20190315,2019-03-15T03:29:52.117523998Z,2019-03-15T03:29:52.118133991Z,0.000609993,16,2.7055539951301988e-8,358.9754,-3.0559,547619.0,direct,1,4.919451684288173e-4,5,22,3,2,14882,2629,22,3,2,14882,2629,0.182
20190317,2019-03-17T03:11:43.051966011Z,2019-03-17T03:11:43.053054004Z,0.001087993,15,1.097900460418838e-7,354.6888,-6.7924,548071.5,direct,1,2.476237931317105e-4,2,32,3,0,15256,1016,32,3,0,15256,1016,0.188
20190317,2019-03-17T08:45:35.896879971Z,2019-03-17T08:45:35.897759974Z,0.000880003,20,6.002439047894733e-6,90.0436,7.0871,533089.6,direct,1,1.8851850749938529e-3,1,33,0,0,25102,2324,33,0,0,25102,2324,0.182
20190318,2019-03-18T01:25:39.687079966Z,2019-03-18T01:25:39.688199967Z,0.001120001,21,2.2908593480665902e-6,12.6842,-4.4605,547283.0,direct,0,5.903249110728629e-3,10,31,4,2,14609,2003,31,4,2,14609,2003,0.129
20190318,2019-03-18T07:44:10.531387984Z,2019-03-18T07:44:10.532813966Z,0.001425982,22,4.270703557865106e-8,268.4320,2.9583,545948.3,direct,0,5.8165172444881565e-3,9,42,2,2,17647,1357,42,2,2,17647,1357,0.095
20190322,2019-03-22T05:31:28.708581984Z,2019-03-22T05:31:28.709647983Z,0.001065999,19,5.3924470438372027e-8,281.4726,-1.8641,544878.7,direct,1,1.3113885681501515e-2,8,32,5,1,16564,2201,32,5,1,16564,2201,0.156
20190326,2019-03-26T16:44:20.958041965Z,2019-03-26T16:44:20.958663970Z,0.000622005,16,1.8432161893363586e-7,255.7622,-6.1556,541724.7,direct,0,5.533608802557168e-4,1,25,3,2,17005,2756,25,3,2,17005,2756,0.160
20190328,2019-03-28T05:15:52.612647980Z,2019-03-28T05:15:52.613877981Z,0.001230001,22,7.240443530105603e-8,53.9953,-9.8327,544206.5,direct,1,1.0654864355380707e-3,4,42,0,0,25226,2041,42,0,0,25226,2041,0.095
20190331,2019-03-31T00:49:52.476177990Z,2019-03-31T00:49:52.477625966Z,0.001447976,25,3.5319532342063354e-8,287.5715,5.0065,536535.3,direct,1,1.0577351594131628e-2,8,34,0,0,15052,1336,34,0,0,15052,1336,0.118
20190401,2019-04-01T23:42:40.664961963Z,2019-04-01T23:42:40.665095984Z,0.000134021,18,1.327380474264358e-7,111.7527,-4.9900,545815.5,direct,1,6.81841339234489e-3,7,19,1,0,16985,2542,19,1,0,16985,2542,0.263
20190404,2019-04-04T23:14:45.014753997Z,2019-04-04T23:14:45.016640007Z,0.001886010,44,4.506678029197231e-7,103.6472,-1.0745,546315.2,direct,0,4.917629702483403e-3,5,57,2,0,20020,1850,57,2,0,20020,1850,0.088
20190407,2019-04-07T03:36:48.639095962Z,2019-04-07T03:36:48.640273988Z,0.001178026,17,7.060875014674112e-7,11.8414,-12.1944,549504.9,direct,1,2.786656831407262e-3,3,37,8,2,20486,1644,37,8,2,20486,1644,0.108
20190407,2019-04-07T21:09:34.114764004Z,2019-04-07T21:09:34.115783989Z,0.001019985,17,8.230003820640956e-8,115.0336,-2.0695,547550.4,direct,0,2.2976972953036635e-3,1,31,1,0,16243,1220,31,1,0,16243,1220,0.097
20190409,2019-04-09T20:53:03.567231982Z,2019-04-09T20:53:03.568921983Z,0.001690001,30,5.0915092299585944e-8,114.9541,6.0158,546851.5,direct,0,1.1474469305794606e-3,8,44,5,1,17781,2296,44,5,1,17781,2296,0.136
20190415,2019-04-15T12:44:45.881263971Z,2019-04-15T12:44:45.882889956Z,0.001625985,39,3.968396295040572e-8,19.6174,-5.2914,534169.0,direct,0,1.557249405786411e-3,14,49,9,1,14702,2479,49,9,1,14702,2479,0.122
20190416,2019-04-16T00:37:49.344262003Z,2019-04-16T00:37:49.346982002Z,0.002719999,45,1.4425188559597362e-6,12.5031,0.0149,546335.9,direct,0,2.1309728710761414e-3,4,100,12,6,19684,1800,100,12,6,19684,1800,0.090
20190416,2019-04-16T21:12:47.056295990Z,2019-04-16T21:12:47.057006001Z,0.000710011,17,4.741662890861351e-7,45.5784,-11.5838,546413.4,direct,1,2.4657398573887387e-4,1,29,1,0,21148,1869,29,1,0,21148,1869,0.138
