start,fa,lon,lat,phase,n_core,dur_ms,pi_core_med,pi_bkg_med,pi_med_ratio,acd_core,acd_bkg,det_frac_max,rate_bkg,n_det_hit
2024-08-22T01:15:42.522466,2.314614745023592e-13,11.90487030304498,8.694281898362794,0.522466,30,1.4860,80,43,1.872,0.0000,0.0070,0.400,5871,3
2024-08-22T11:00:56.734470,1.9859045990261437e-41,-128.80696700885696,13.002111253061315,0.734470,434,13.5580,20,28,0.714,0.0023,0.0100,0.445,3912,3
2024-08-22T12:58:56.901964,1.5617938403109516e-17,-76.31135196220472,28.04540196340314,0.901965,35,1.6270,79,33,2.394,0.0000,0.0103,0.400,3450,3
2024-08-24T15:15:36.753215,1.2862068258824927e-12,-101.3833567467722,22.68813326645497,0.753216,27,1.4630,58,35,1.657,0.0000,0.0131,0.444,3358,3
2024-08-24T15:19:44.618510,8.079004752567843e-18,-87.24503364315319,17.061111939584848,0.618511,26,1.2340,54,35,1.543,0.0000,0.0128,0.385,2974,3
2024-08-25T06:58:48.553660,1.105438295395951e-12,-92.1494763526579,11.387547061256557,0.553660,32,1.7040,63,30,2.117,0.0312,0.0091,0.406,4580,3
2024-08-26T12:29:15.240817,6.836722147589236e-09,-95.66267168613895,27.75319296955256,0.240818,17,0.7250,58,35,1.657,0.0000,0.0108,0.471,3696,3
2024-08-28T00:19:54.345310,5.2731551271508974e-11,128.4837507467258,9.828263529004566,0.345310,25,1.6210,42,44,0.955,0.0000,0.0118,0.480,3676,3
2024-09-04T13:05:35.438160,2.7577343453095887e-06,122.08089558909587,20.32656506303684,0.438161,11,0.0700,188,34,5.529,0.0000,0.0101,0.455,3997,3
2024-09-06T02:16:49.185095,1.3308658795196377e-19,-95.12113099999732,17.114380851353395,0.185096,36,1.5370,53,32,1.656,0.0000,0.0103,0.361,4556,3
2024-09-07T15:20:27.300197,2.788567980495709e-10,24.837533103796968,0.35737159069711805,0.300197,18,0.5170,68,55,1.245,0.0000,0.0072,0.389,4976,3
2024-09-08T08:17:33.568089,1.0738925939872015e-22,-62.718480547894686,4.162479291585707,0.568090,35,1.1720,78,31,2.516,0.0000,0.0149,0.514,3224,3
2024-09-08T15:41:04.450807,1.6381104325192262e-14,25.45936509227291,7.567981560377887,0.450807,30,1.4950,48,49,0.980,0.0000,0.0071,0.467,5130,3
2024-09-08T18:57:41.552594,1.9960632690179585e-10,-16.64579607721754,11.709373354406138,0.552595,25,1.5730,99,35,2.829,0.0000,0.0078,0.440,4828,3
2024-09-09T17:34:44.358945,2.292137334429212e-11,-10.861068606581398,7.536576377677129,0.358946,31,1.4290,57,55,1.036,0.0000,0.0088,0.355,5042,3
2024-09-09T20:49:28.473450,3.0047462303899587e-13,-58.778050690725394,8.46044936237573,0.473451,23,0.9090,143,36,3.972,0.0000,0.0119,0.391,3201,3
2024-09-09T22:27:58.995070,1.1834700164493359e-33,-79.21476471195825,10.876385338389513,0.995071,43,1.5660,39,35,1.114,0.0000,0.0135,0.419,3176,3
2024-09-10T09:47:18.102483,7.142890794969297e-31,106.12983035126653,10.166617385842693,0.102483,43,1.2500,43,38,1.132,0.0233,0.0092,0.349,3366,3
2024-09-12T17:16:50.773784,2.9934538076331485e-12,87.05215923097882,23.446701045954867,0.773785,29,1.4860,69,33,2.091,0.0000,0.0094,0.414,4570,3
2024-09-15T23:02:49.454968,1.39345592429404e-07,-4.105172417617155,16.53555345706502,0.454969,29,1.6630,48,29,1.655,0.0000,0.0137,0.379,3677,3
2024-09-16T13:32:00.545332,1.4635506110688815e-07,116.91689242688466,22.961946486230843,0.545333,25,1.3100,54,39,1.385,0.0000,0.0086,0.400,4601,3
2024-09-17T00:48:42.678066,3.912163471718577e-12,-67.40092451189253,26.02986890180954,0.678067,24,0.9960,77,34,2.265,0.0000,0.0104,0.417,3330,3
2024-09-17T02:29:00.085474,3.0445747471211185e-09,-80.5003290093329,22.72724231787934,0.085474,18,0.9270,64,33,1.955,0.0000,0.0136,0.444,3351,3
2024-09-17T08:35:08.286707,7.386079601214696e-11,95.8949861331249,20.096225933849247,0.286708,25,1.0250,67,44,1.523,0.0000,0.0117,0.520,3646,3
2024-09-17T19:56:19.658477,4.733197471902903e-13,-72.26007820358268,22.049632050299014,0.658477,25,1.4090,57,37,1.541,0.0000,0.0139,0.440,3138,3
2024-09-19T07:27:53.588510,1.3469283353305505e-17,87.35304562717813,15.520559121604522,0.588510,40,1.7930,46,42,1.107,0.0250,0.0133,0.375,3747,3
2024-09-19T17:04:46.079349,1.1975346320759163e-20,-79.04406257989665,5.86801139222126,0.079349,31,1.3290,58,34,1.706,0.0000,0.0097,0.419,3466,3
2024-09-19T22:22:44.012023,1.974850245215159e-10,-56.90765106701426,27.002503718395396,0.012023,22,1.5130,54,34,1.588,0.0455,0.0113,0.455,3154,3
2024-09-19T22:24:39.461158,1.4226482101577184e-15,-49.64998764297809,25.38580736626821,0.461158,28,1.2970,57,33,1.727,0.0000,0.0115,0.429,3138,3
2024-09-20T00:05:52.329156,1.1818408482452336e-14,-59.66946007248964,20.662681919920118,0.329157,28,1.0770,42,32,1.312,0.0000,0.0146,0.464,3251,3
2024-09-22T02:18:54.589506,1.5428012616535654e-12,-97.24612096227014,16.31686197921396,0.589506,26,0.9900,46,32,1.438,0.0000,0.0091,0.500,3945,3
2024-09-22T16:22:27.636124,4.1140014889898306e-17,-71.87690630422841,15.037416578351204,0.636124,28,1.1910,54,35,1.543,0.0000,0.0095,0.393,3258,3
2024-09-23T18:15:53.269102,5.820780044786312e-11,-108.49749645083673,14.848189872373974,0.269103,23,0.5070,69,31,2.226,0.0000,0.0093,0.435,4070,3
2024-09-24T17:06:39.438398,1.983007369754587e-08,-54.49699032879907,27.923650588217374,0.438398,26,1.4610,85,36,2.375,0.0385,0.0145,0.385,3073,3
2024-09-24T20:32:08.520056,3.4163278752816496e-12,-59.67414027391834,25.92604314948041,0.520057,23,1.2550,48,35,1.371,0.0000,0.0138,0.522,2981,3
2024-09-26T00:11:21.806050,3.185258798069167e-11,-90.73748482088845,14.945344986918887,0.806051,25,1.2620,63,32,1.969,0.0000,0.0102,0.360,3878,3
2024-09-26T16:02:23.390327,3.6857367299790226e-06,-52.783535351696855,27.90622616632523,0.390328,20,1.0210,81,31,2.613,0.0000,0.0101,0.450,3728,3
2024-09-26T16:03:31.420836,1.506171982542771e-11,-48.34222737227597,28.461565281724795,0.420837,23,1.3940,60,31,1.935,0.0000,0.0125,0.391,3707,3
2024-09-26T23:47:44.985608,1.3513909741438414e-08,116.10832787182733,-0.29372585492873593,0.985608,17,0.6420,112,30,3.733,0.0000,0.0142,0.412,3267,3
2024-09-27T00:31:30.934542,1.1540871778142447e-21,-90.49093872225995,8.712206572774827,0.934542,81,2.9390,83,29,2.862,0.0000,0.0092,0.469,4174,3
2024-09-27T21:24:03.788944,7.345712042305909e-25,-84.33358841617934,23.219263930249156,0.788944,36,1.5800,48,37,1.297,0.0000,0.0129,0.417,3150,3
2024-09-28T21:41:03.173889,6.560311272545744e-06,-93.70678622813107,22.52926857512056,0.173889,13,0.1190,86,31,2.774,0.0000,0.0080,0.462,4414,3
2024-09-28T22:41:18.358779,4.032382273213897e-43,111.49744243315425,-4.180891165250616,0.358780,44,1.6110,77,34,2.265,0.0000,0.0178,0.432,2664,3
2024-09-29T00:30:57.157640,2.7356957877661957e-14,125.35723642637974,17.42703428658526,0.157640,30,1.1760,68,36,1.889,0.0000,0.0106,0.500,3314,3
2024-09-30T06:11:50.047944,4.02935192573912e-40,160.31821523226637,9.010798943567906,0.047944,50,1.5350,56,42,1.333,0.0000,0.0122,0.420,3813,3
2024-09-30T09:28:48.496706,7.196744059061816e-12,119.2690546122645,4.076160737470648,0.496706,26,1.4250,41,38,1.092,0.0000,0.0143,0.538,3214,3
2024-10-01T21:03:27.773905,1.8767784072144083e-11,-69.64146194079719,6.50554579035053,0.773906,24,1.3130,71,30,2.367,0.0000,0.0099,0.500,3336,3
2024-10-02T12:42:44.610733,7.095211303752243e-11,-72.06438374432015,21.618521315364184,0.610733,25,1.5830,53,34,1.559,0.0000,0.0132,0.400,3378,3
2024-10-03T22:38:10.298952,3.323003460367996e-19,116.21794360401776,16.776224052231647,0.298953,31,1.4720,62,33,1.879,0.0000,0.0100,0.484,3903,3
2024-10-04T07:13:52.897193,9.160466828017051e-35,103.86408893969025,14.693089250072138,0.897194,45,1.2650,42,40,1.050,0.0222,0.0120,0.400,3342,3
2024-10-04T07:18:26.274747,1.1235256506465964e-42,118.06821988505874,6.985865701871916,0.274747,50,1.4580,70,38,1.842,0.0000,0.0134,0.380,3422,3
2024-10-04T09:51:05.822503,2.889226236710298e-12,-78.05129970885955,5.589992559937068,0.822503,22,0.5890,104,30,3.467,0.0000,0.0109,0.455,3846,3
2024-10-05T12:23:17.740411,6.48970483154975e-06,23.91273674688644,11.703213968054062,0.740411,24,1.7550,46,33,1.394,0.0000,0.0118,0.417,3044,3
2024-10-05T19:49:26.370159,1.6452142964341109e-07,120.40566017351387,4.683702351386961,0.370159,19,1.1570,69,30,2.300,0.0000,0.0117,0.368,3410,3
2024-10-05T23:07:27.047883,5.856511012922419e-15,82.59965437646676,11.369281653088548,0.047883,30,1.5450,103,38,2.724,0.0000,0.0098,0.333,4117,3
2024-10-06T07:55:58.744603,1.3351847992222644e-14,109.91023517122528,-1.8168107232577648,0.744604,23,0.8960,72,35,2.057,0.0000,0.0143,0.391,3081,3
2024-10-09T07:15:08.333184,7.362392372516252e-32,123.0848130547264,-14.589519367245003,0.333184,43,1.6010,59,33,1.788,0.0000,0.0088,0.512,3484,3
2024-10-13T05:50:54.131969,5.066669550678879e-07,-76.58488907065319,8.623071863444258,0.131970,24,1.2660,68,31,2.175,0.0000,0.0135,0.500,3601,3
2024-10-14T05:17:40.134728,4.70661188716117e-28,101.62437637877888,-7.036831626912303,0.134728,32,1.0950,53,36,1.472,0.0000,0.0134,0.438,2797,3
2024-10-14T11:28:10.462071,8.73687968419245e-06,-53.38039485797768,22.40227018374522,0.462071,20,1.0550,45,31,1.452,0.0000,0.0131,0.450,3209,3
2024-10-14T14:49:43.645716,6.885032006768187e-07,-78.42956362118889,11.468939679440103,0.645716,18,0.7610,110,32,3.438,0.0000,0.0125,0.389,2917,3
2024-10-14T15:49:57.925832,2.135114321932604e-09,124.57085936212385,9.260499449264104,0.925832,21,1.0620,76,29,2.621,0.0000,0.0102,0.476,3524,3
2024-10-14T15:50:36.052105,3.1495482735741178e-21,126.5323234325856,10.352757534890825,0.052106,34,1.0610,54,30,1.817,0.0000,0.0125,0.382,3548,3
2024-10-15T04:46:07.671514,4.5065707363385465e-19,-74.97061417471562,8.435922030281041,0.671514,42,1.7760,54,31,1.742,0.0238,0.0112,0.500,3645,3
2024-10-16T19:28:40.816440,7.0574257303583214e-12,28.623128846905566,-4.762384668809189,0.816441,30,1.6780,72,42,1.714,0.0000,0.0074,0.400,5170,3
2024-10-18T20:07:39.748802,1.339141669985993e-06,25.718743234053047,7.140696270238305,0.748802,19,0.5550,68,41,1.659,0.0000,0.0079,0.474,5374,3
2024-10-19T15:39:57.980331,4.818503569429083e-13,112.0913440484503,19.07648364463451,0.980332,23,0.7390,73,33,2.212,0.0000,0.0074,0.391,4310,3
2024-10-19T18:40:37.622931,1.219506756941403e-11,20.66931361945873,-3.8748351599694955,0.622931,32,1.4440,52,48,1.094,0.0000,0.0082,0.469,5132,3
2024-10-20T17:57:03.871109,2.8976716260122267e-08,166.0149337114277,21.666198888368235,0.871109,21,1.3150,63,37,1.703,0.0000,0.0117,0.429,3795,3
2024-10-21T01:32:01.254462,2.0163449064597054e-10,-68.89957616664734,8.549115583413087,0.254462,29,1.4230,53,30,1.767,0.0000,0.0111,0.345,3830,3
2024-10-21T03:24:42.624951,3.459358616339263e-07,-39.4947983264656,28.151505984335557,0.624952,20,0.9990,85,30,2.833,0.0500,0.0111,0.450,3574,3
2024-10-21T08:38:57.108469,4.980736700063514e-08,-30.10531011373655,9.079027572364106,0.108470,22,0.9580,57,33,1.742,0.0000,0.0149,0.500,2714,3
2024-10-21T14:33:00.629415,1.0258902916112668e-14,106.79275539862414,15.807656490709403,0.629415,29,0.9990,56,33,1.697,0.0000,0.0103,0.448,4159,3
2024-10-26T01:24:25.838198,7.417767058831483e-20,-72.27835746011957,22.079952805357344,0.838198,29,1.4300,66,31,2.129,0.0000,0.0099,0.379,3838,3
2024-10-26T23:59:22.250308,2.592603507410786e-10,-72.78085483617222,16.361941009858718,0.250309,23,1.6410,58,33,1.758,0.0000,0.0095,0.435,3666,3
2024-10-27T20:09:00.499210,7.260032862571168e-06,145.93231952220938,-10.297930903861685,0.499210,15,0.2050,79,32,2.431,0.0000,0.0091,0.467,4170,3
2024-10-28T18:44:44.071644,2.867655944021929e-07,149.33262345276316,-4.55124416736646,0.071644,29,1.4500,70,34,2.059,0.0000,0.0096,0.345,4446,3
2024-10-30T05:20:33.560636,1.2416278537276277e-26,122.66884231316698,-15.120599532427262,0.560636,31,1.3820,67,33,2.030,0.0000,0.0132,0.355,2886,3
2024-10-30T20:47:58.840939,5.952757523157214e-07,84.02960555685789,6.125453367996457,0.840940,28,1.7050,58,30,1.933,0.0000,0.0109,0.393,3812,3
2024-10-31T01:42:47.245667,4.852071339402813e-07,20.560273620173962,-0.3474344956405779,0.245668,19,0.6640,79,29,2.724,0.0000,0.0094,0.421,3548,3
2024-11-02T07:59:35.226332,5.016929956082789e-35,106.14535282469758,9.181483490075431,0.226332,41,1.6720,65,37,1.757,0.0000,0.0144,0.366,3085,3
2024-11-03T06:38:07.638466,6.646269817891312e-09,118.36721116009439,8.514289630193458,0.638466,24,1.3400,36,35,1.029,0.0000,0.0145,0.375,2726,3
2024-11-03T23:32:42.851613,7.143799967335061e-16,24.740766463919176,-0.4106598701426059,0.851614,25,0.7510,63,31,2.032,0.0000,0.0111,0.400,3252,3
2024-11-04T04:18:25.200253,5.291340951457979e-06,-66.11252586885765,9.382640831065457,0.200253,21,1.1060,56,30,1.867,0.0000,0.0093,0.571,3374,3
2024-11-04T11:40:17.470670,3.7611587816183716e-14,17.685464934582285,-0.4169024247616624,0.470670,32,1.7030,82,55,1.491,0.0000,0.0076,0.375,5198,3
2024-11-06T00:48:39.443150,4.393368177792141e-34,155.99382926322951,-7.724163718651408,0.443151,41,1.0920,43,33,1.303,0.0244,0.0133,0.366,2930,3
2024-11-12T20:09:55.517158,4.1819299117653785e-06,170.25746507925854,-10.77191545176496,0.517158,17,0.4580,52,33,1.576,0.0000,0.0135,0.588,2973,3
2024-11-13T13:13:34.163172,3.274076024884567e-14,104.13717831450428,2.7825800184295235,0.163173,27,1.8270,67,32,2.094,0.0000,0.0108,0.407,3644,3
2024-11-13T19:46:07.605843,2.6491273244335135e-10,18.08831010297473,-5.023210087803526,0.605843,22,1.0370,71,32,2.219,0.0000,0.0141,0.455,3236,3
2024-11-14T23:59:18.545621,6.058389303453197e-35,108.94181413485073,-4.554797085699524,0.545622,45,1.7710,53,34,1.559,0.0000,0.0162,0.467,2724,3
2024-11-15T16:19:38.452681,7.23973905028351e-17,-108.99062176713645,12.716430953466745,0.452681,33,1.6030,47,35,1.343,0.0303,0.0125,0.455,3090,3
2024-11-17T09:22:54.179502,2.5683221285926286e-09,124.37525870579327,7.931760938778053,0.179503,26,1.0950,48,35,1.386,0.0000,0.0118,0.500,3985,3
2024-11-17T09:30:48.716910,2.3654231965175803e-11,148.15229952783872,-6.239651152757377,0.716911,23,1.3250,73,35,2.086,0.0000,0.0108,0.435,3810,3
2024-11-17T15:31:26.164954,1.4880767921017155e-11,-44.530128279856854,29.123549372408537,0.164954,19,1.3850,58,35,1.657,0.0000,0.0156,0.526,3051,3
2024-11-19T18:49:55.830446,1.8720436165952638e-15,150.26859603696718,-5.201291274893894,0.830447,20,0.4040,67,29,2.328,0.0000,0.0131,0.450,3448,3
2024-11-20T04:34:48.500802,9.1030178497556e-17,9.379659385824512,-0.6198766004140523,0.500803,36,1.7570,57,53,1.085,0.0000,0.0090,0.389,5222,3
2024-11-20T08:37:37.170430,4.144723789956085e-31,128.0454611217768,0.2901421676136245,0.170430,43,1.1560,55,35,1.571,0.0000,0.0109,0.512,3663,3
2024-11-21T08:54:22.097200,4.438245936212793e-06,119.50067802412659,-1.3840401134352633,0.097201,22,1.3400,59,32,1.844,0.0000,0.0097,0.500,3954,3
2024-11-24T06:30:12.103531,5.9615768044928215e-06,142.61296317464982,-5.888696122637511,0.103531,23,1.5080,52,35,1.486,0.0000,0.0122,0.435,3719,3
2024-11-24T12:57:38.126828,5.472231088372233e-09,41.25045605492756,-4.502748172100099,0.126828,23,0.5790,66,33,2.000,0.0000,0.0111,0.435,3068,3
2024-11-25T18:52:18.965719,1.7731655837638255e-13,120.80227060569703,3.010248681062149,0.965720,24,1.2520,59,30,1.983,0.0000,0.0112,0.458,3218,3
2024-11-28T10:26:45.582857,7.770091304477308e-08,-18.918843988489243,26.07003286842079,0.582857,37,2.0130,131,34,3.853,0.0000,0.0158,0.405,3005,3
2024-11-30T13:02:25.005721,2.0313337202082768e-06,20.66959641956214,-16.64288222038885,0.005721,29,1.3290,45,30,1.500,0.0000,0.0068,0.379,6834,3
2024-11-30T15:10:47.485502,2.3784953261271416e-10,110.54569485505556,-13.224811848556724,0.485503,25,1.5890,41,30,1.367,0.0000,0.0114,0.520,3188,3
2024-12-02T05:27:50.195026,2.0228222852145946e-10,119.25225583091319,-15.40641997935087,0.195026,25,1.6920,53,34,1.559,0.0000,0.0118,0.400,3302,3
2024-12-02T05:28:26.244569,2.0476293414713725e-20,121.20156376361156,-16.338536133271944,0.244570,31,1.6930,91,34,2.676,0.0323,0.0095,0.355,3352,3
2024-12-02T05:31:34.410831,2.5066517726768394e-25,131.7119085461796,-20.82683080599841,0.410831,37,1.7100,73,33,2.212,0.0000,0.0098,0.432,3736,3
2024-12-02T12:24:26.098105,1.575749769954766e-11,125.33288484067245,-18.946639142313433,0.098106,22,1.2270,88,30,2.933,0.0000,0.0117,0.591,3754,2
2024-12-02T12:26:01.574245,3.799233637879997e-11,130.61013219350332,-16.600818688528808,0.574246,28,0.9180,68,30,2.283,0.0000,0.0114,0.500,3687,3
2024-12-03T02:15:55.871190,8.789461739740618e-17,116.18780726490483,8.257675493936008,0.871191,38,1.7350,57,37,1.541,0.0000,0.0110,0.395,3468,3
2024-12-04T13:01:40.851734,6.522800394093828e-18,121.42601563094458,-9.706076188570853,0.851735,27,1.5260,101,29,3.483,0.0000,0.0120,0.444,3132,3
2024-12-04T19:44:46.501599,3.113461808335169e-22,68.03804083794596,16.25641135184373,0.501599,36,1.5710,60,39,1.551,0.0000,0.0069,0.361,4402,3
2024-12-05T04:22:12.500481,5.580165283013786e-06,62.074691987795,12.008402970524418,0.500482,15,0.8280,68,33,2.061,0.0000,0.0145,0.467,2871,3
2024-12-08T14:19:05.648746,4.0217242813919913e-17,121.10815493491954,15.869501375575513,0.648746,26,1.5800,69,30,2.300,0.0000,0.0113,0.385,3620,3
2024-12-11T08:17:48.503562,2.082980646656025e-07,124.16025196346074,-18.371522528166064,0.503563,22,1.0510,110,30,3.683,0.0000,0.0125,0.409,3121,3
2024-12-11T08:19:39.247817,6.474813483301199e-08,130.2228859004425,-15.590600982539055,0.247818,26,1.6700,97,30,3.250,0.0000,0.0137,0.385,3150,3
2024-12-11T10:44:54.440241,5.2422494693402195e-27,-87.86207039006747,16.05118055346314,0.440241,39,1.6450,50,31,1.613,0.0000,0.0152,0.333,2995,3
2024-12-12T06:58:13.229048,1.5656341323805316e-22,143.58651690731386,-15.646340941787994,0.229049,25,0.9670,112,29,3.862,0.0000,0.0113,0.440,3044,3
2024-12-12T06:58:30.732937,3.1913001941536554e-16,144.52838937811515,-15.188999074248587,0.732938,26,1.0660,61,30,2.033,0.0000,0.0116,0.423,3064,3
2024-12-16T20:19:48.240725,6.112224182439036e-14,127.31613526702436,-3.9562379091059885,0.240726,27,1.1020,80,31,2.581,0.0000,0.0121,0.444,3592,3
2024-12-17T04:58:48.746109,9.502743242861742e-39,125.17284029597485,-20.680067663105305,0.746109,49,1.8240,62,33,1.879,0.0000,0.0123,0.408,2842,3
2024-12-18T13:32:03.601484,6.67710799968322e-09,29.301436062920825,-0.17716883530276958,0.601484,27,1.6880,95,47,2.021,0.0000,0.0083,0.519,4470,3
2024-12-19T17:53:26.129170,1.8146545026285243e-11,145.70186275786025,-5.541707514944738,0.129170,27,1.4550,55,33,1.667,0.0000,0.0119,0.481,3444,3
2024-12-20T16:28:43.548002,4.638740642162727e-07,149.39351542125098,0.3377496769752196,0.548002,24,1.3600,54,35,1.557,0.0000,0.0113,0.458,3839,3
2024-12-21T18:31:04.851516,2.4693673206495943e-20,143.38227645704762,-16.395810175368563,0.851516,31,1.3760,43,32,1.344,0.0000,0.0118,0.387,3334,3
2024-12-22T18:44:59.836450,1.8073972956027446e-10,126.76076842762926,-13.765234127584579,0.836450,22,1.3100,119,30,3.967,0.0000,0.0127,0.409,3334,3
2024-12-24T17:37:50.392643,3.3517154790377755e-20,125.05058451259977,-11.694064742353513,0.392643,31,1.8050,48,33,1.455,0.0000,0.0115,0.419,2829,3
2024-12-25T08:44:38.490343,1.517928552604055e-14,23.9604018953887,-14.658708010072955,0.490343,39,1.7350,57,36,1.583,0.0000,0.0065,0.410,5684,3
2024-12-27T16:48:16.961239,5.338150141248523e-16,118.72141200061849,-13.098549413244392,0.961239,32,1.7460,51,31,1.661,0.0312,0.0122,0.469,2900,3
2024-12-29T14:03:34.359903,2.2455629604515594e-07,140.46971609417128,-10.274009456824885,0.359904,23,1.0320,72,33,2.182,0.0000,0.0104,0.435,3166,3
2025-01-01T11:37:15.631989,4.1817521491930547e-57,160.17431862305,-12.389934324752755,0.631990,60,1.4440,43,34,1.265,0.0000,0.0102,0.417,3298,3
2025-01-01T21:47:25.375476,1.1494129822121495e-08,114.87130649227092,-21.994227072581154,0.375477,11,0.1240,77,30,2.567,0.0000,0.0143,0.364,2944,3
2025-01-02T12:16:07.700100,3.7604409277376814e-07,-124.61214918684163,-26.67591525498373,0.700100,18,0.7010,68,31,2.210,0.0000,0.0096,0.500,3736,3
2025-01-02T20:28:41.378387,3.8167450781802247e-26,138.04828042753707,-18.16665189683472,0.378388,32,1.8290,82,29,2.828,0.0000,0.0116,0.438,3048,3
2025-01-03T06:21:00.106344,8.852891146966692e-08,21.10524713990279,-1.0841984930550095,0.106345,19,0.9350,45,48,0.938,0.0000,0.0084,0.368,4412,3
2025-01-03T12:03:06.411491,5.2184546462541346e-06,122.13636367186078,-3.519561528274895,0.411492,20,1.2550,90,30,3.000,0.0000,0.0095,0.400,3328,3
2025-01-04T06:36:51.171783,1.3740165674462063e-51,11.02730981474509,-0.3888103472101459,0.171783,160,3.6720,103,54,1.917,0.0000,0.0080,0.431,4799,3
2025-01-04T14:07:08.441255,2.3578494952611518e-07,123.07269267157285,-21.905783088514884,0.441255,18,0.3640,59,33,1.788,0.0000,0.0133,0.389,2976,3
2025-01-04T18:48:36.785479,3.584451313602203e-09,17.71477693395499,-6.946890409334754,0.785479,22,1.6920,72,30,2.417,0.0000,0.0180,0.364,2748,3
2025-01-06T08:48:21.203458,1.2159009274523552e-18,-25.472080164038147,6.019364165790803,0.203458,39,1.8690,51,44,1.159,0.0000,0.0078,0.410,3921,3
2025-01-06T19:52:09.235590,2.9147629809297303e-08,113.40016443353251,-20.048700543849748,0.235590,17,0.3630,39,30,1.300,0.0588,0.0133,0.529,2926,3
2025-01-08T18:57:53.142259,3.605985772882755e-08,153.00872374008932,-0.32334905753659055,0.142259,21,1.3040,47,28,1.679,0.0000,0.0109,0.381,2946,3
2025-01-10T07:28:48.531179,9.179159504546704e-09,160.1213461823253,-13.416471135527757,0.531179,23,1.0880,45,35,1.286,0.0000,0.0127,0.435,3144,3
2025-01-10T09:01:41.433459,7.443483610350418e-07,122.55311855353472,-6.320510749452126,0.433460,24,1.5030,45,35,1.286,0.0000,0.0119,0.500,2730,3
2025-01-10T09:04:04.337496,4.7319798737334674e-07,129.84501794753885,-10.46818866221458,0.337496,20,1.4360,43,34,1.279,0.0000,0.0117,0.400,2771,3
2025-01-10T10:45:38.777983,1.2441162387786966e-18,119.63933513745467,-17.75119468991625,0.777984,25,1.4810,49,33,1.485,0.0000,0.0130,0.440,2737,3
2025-01-10T19:31:42.552096,9.929650200314095e-13,139.4621686146361,5.018146624601433,0.552096,25,1.4970,46,29,1.586,0.0000,0.0120,0.440,2741,3
2025-01-10T21:07:35.655097,4.466386339102276e-06,111.27755384908518,2.9673926454660386,0.655097,17,0.9490,39,30,1.300,0.0000,0.0132,0.471,2958,3
2025-01-11T06:04:09.012042,5.684940613231425e-22,164.14838689230965,-8.240771627936299,0.012043,38,1.8870,41,38,1.092,0.0000,0.0104,0.447,3220,3
2025-01-11T16:15:43.013485,1.6871166824300942e-19,122.82860487149732,-23.196315991724077,0.013485,40,1.8560,53,30,1.767,0.0000,0.0120,0.400,3079,3
2025-01-12T07:57:54.738783,1.1103165811995306e-12,132.2317340350612,-10.508920111403475,0.738784,20,0.9480,47,33,1.439,0.0000,0.0121,0.400,2978,3
2025-01-13T14:43:51.577888,1.2604240596365086e-17,29.65053408881573,-14.51740646856952,0.577888,28,0.8950,48,31,1.548,0.0000,0.0110,0.500,3096,3
2025-01-13T14:48:02.471819,3.9987010161092305e-41,43.53376076418597,-20.679262819768038,0.471820,43,1.5370,64,33,1.939,0.0000,0.0124,0.349,2750,3
2025-01-13T23:24:58.679482,3.540802021724636e-06,35.200233582058466,-7.594073790070491,0.679483,23,1.2180,54,40,1.350,0.0000,0.0094,0.391,4490,3
2025-01-18T19:42:41.591383,1.0022115110810667e-08,27.134485976080253,-20.516437413636677,0.591384,30,1.3580,37,34,1.088,0.0000,0.0051,0.467,6510,3
2025-01-22T02:19:01.216333,2.7419687006285304e-12,120.66978966447195,3.177966344602301,0.216334,24,1.5760,54,34,1.603,0.0000,0.0113,0.417,2884,3
2025-01-22T11:09:43.052576,4.922134451149526e-12,155.6808456372163,-8.388858044629155,0.052576,21,1.3130,44,29,1.517,0.0000,0.0165,0.619,2486,3
2025-01-24T02:58:19.893734,4.130038048480206e-17,124.4177550216288,-12.099594781243203,0.893734,27,1.3850,32,34,0.941,0.0000,0.0129,0.481,2632,3
2025-01-25T01:36:47.911985,7.77703659776941e-38,138.4595934263668,-12.360005244602402,0.911985,38,0.4370,65,33,1.970,0.0000,0.0111,0.474,2875,3
2025-01-26T10:30:37.285961,7.093431004566171e-08,125.01769800799438,-14.125665028780329,0.285961,23,1.0510,60,31,1.935,0.0000,0.0166,0.435,2322,3
2025-01-28T09:23:03.430169,7.449951110605457e-24,123.61943230789797,-15.974134463307626,0.430170,35,1.6150,46,33,1.394,0.0000,0.0117,0.400,2358,3
2025-01-28T09:23:32.324878,6.251997856171874e-28,125.18069016034143,-15.220687906150212,0.324878,44,1.5890,47,32,1.469,0.0000,0.0157,0.409,2357,3
2025-02-01T12:00:00.908481,1.872203083810176e-12,50.11828515228786,-17.823958940658315,0.908482,25,1.3470,43,45,0.956,0.0000,0.0100,0.400,3498,3
2025-02-03T03:59:19.584888,4.790283887131582e-39,53.761670510723846,-19.848511368171334,0.584888,41,0.9760,91,29,3.138,0.0000,0.0106,0.439,2822,3
2025-02-04T12:49:00.794185,4.6516762968352494e-21,26.979416922240738,-12.78189602338044,0.794186,44,1.6000,57,50,1.140,0.0000,0.0083,0.432,4472,3
2025-02-05T03:16:08.274342,2.189964677000481e-47,144.30319689739704,-21.687467361597,0.274342,45,1.5560,50,33,1.515,0.0000,0.0144,0.422,2681,3
2025-02-06T08:20:01.430209,6.0781228265192354e-15,50.3062389346404,-24.467236166154876,0.430210,24,0.6980,41,36,1.139,0.0000,0.0102,0.458,3238,3
